	terms	src_raw	mt_raw	src_terms	alg_terms	norm_tgt_terms
54	{'interval': 'Intervall'}	Defines a relative time interval for which you want to determine the creation of the necessary physical inventory documents for your cycle counting process.	Definiert einen relativen Zeitrahmen, für den Sie die Erstellung der erforderlichen physischen Inventardokumente für Ihren Zyklus bestimmen möchten.	['interval']	{'interval': 'Zeitrahmen'}	['zeitrahmen']
55	{'space': 'Space'}	see the storage status of your space	Sie sehen den Speicherstatus Ihres Speicherraums an.	['space']	{'space': 'Speicherraums'}	['speicherraumen']
56	{'create': 'erstellen'}	If you wish to create a role without extending a predefined standard role, choose the blank template.	Wenn Sie eine Rolle erstellen möchten, ohne eine vordefinierte Standardrolle zu erweitern, wählen Sie die leere Vorlage.	['create']	{'create': 'erstellen'}	['erstellen']
57	{'task log': 'Aufgabenprotokoll'}	You access these detailed task logs by navigating to the Data Integration Monitor - Details screen of the relevant task.	Sie können auf diese detaillierten Aufgabenprotokollen zugreifen, indem Sie zum Datenintegrationsmonitor - Details der betreffenden Aufgabe navigieren.	['task log']	{'task log': 'Aufgabenprotokollen'}	['aufgabenprotokoll']
58	{'provider': 'Provider'}	When a new delivery is made available by the provider, the Status of your data product is outdated.	Wenn der Anbieter eine neue Lieferung bereitstellt, wird der Status Ihres Datenprodukts veraltet.	['provider']	{'provider': 'Anbieter'}	['anbieter']
59	{'connector': 'Connector'}	Cloud Connectors that you want to use for data flows only don't require an entry in this list.	Cloud Connectors, die Sie nur für Datenströme verwenden möchten, benötigen keine Einträge in dieser Liste.	['connector']	{'connector': '▔'}	['▔ertrat<sos>']
60	{'release': 'Release'}	To publish the release at a later point in time, click Save.	Um die Veröffentlichung zu einem späteren Zeitpunkt zu veröffentlichen, klicken Sie auf Speichern.	['release']	{'release': 'Veröffentlichung'}	['veröffentlichung']
61	{'skill': 'Qualifikation'}	These skills are specified in the resource request.	Diese Qualifikation wird im Ressourcenanfragen angegeben.	['skill']	{'skill': 'Qualifikation'}	['qualifikation']
62	{'provider': 'Provider'}	The provider has removed the data product from the available data product list.	Der Anbieter hat das Datenprodukt aus der verfügbaren Liste entfernt.	['provider']	{'provider': 'Anbieter'}	['anbieter']
63	{'data provider': 'Datenprovider'}	To activate a data provider profile for which you’ve received an activation key, click Activate, enter the key, and click Activate.	Um ein Datenprovider-Profil zu aktivieren, für den Sie einen Aktivierungsschlüssel erhalten haben, klicken Sie auf Aktivieren, geben Sie den Schlüssel ein und klicken Sie auf Aktivieren.	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
64	{'Menu': 'Menü'}	Rename a column by clicking MenuChange Business Name	Eine Spalte umbenennen, indem Sie auf MenüChange Name klicken	['Menu']	{'Menu': 'Menü'}	['menü']
65	{'allocation': 'Zuordnung'}	Dynamic Memory Allocation for Data Flows	Dynamische Zuordnung für Datenflüsse	['allocation']	{'allocation': 'Zuordnung'}	['zuordnung']
66	{'data provider': 'Datenprovider'}	To manage your products and licenses, to publish new releases, and to maintain your data provider profile page, the Data Sharing Cockpit offers you tailored apps for each task and workflow.	Um Ihre Produkte und Lizenzen zu verwalten, neue Veröffentlichungen zu veröffentlichen und Ihre Datenprovider-Profilseite zu pflegen, bietet Ihnen das Data Sharing Cockpit für jede Aufgabe und jeden Workflow maßgeschneiderte Apps an.	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
67	{'release': 'Release'}	Save or publish a release.	Speichern oder veröffentlichen Sie eine Veröffentlichung.	['release']	{'release': 'Veröffentlichung'}	['veröffentlichung']
68	{'message': 'Nachricht'}	Read the messages to understand if there are any errors or warnings, if the actions you performed on the template were successful, if further action is required from you, and so on.	Lesen Sie die Nachrichten, um zu verstehen, ob Fehler oder Warnungen vorliegen, ob die von Ihnen durchgeführten Nachrichten erfolgreich waren, ob weitere Maßnahmen erforderlich sind, usw.	['message']	{'message': 'Nachrichten'}	['nachricht']
69	{'space': 'Platz'}	Resolve the memory issues by deleting unecessary data in your space or by assigning more memory to your space.	Beheben Sie die Probleme mit dem Speicher, indem Sie unnötige Daten in Ihrem Platz löschen oder mehr Speicherplatz zuweisen.	['space']	{'space': 'Platz'}	['platz']
70	{'end user': 'Endbenutzer'}	Choose the Go to App button to open the end user app.	"Wählen Sie den Knopf ""Gehen Sie zur Anwendung"" zum Öffnen der Endbenutzer-App."	['end user']	{'end user': 'Endbenutzer'}	['endbenutzer']
71	{'data provider': 'Datenprovider'}	Enter an email address for the internal communication between you as the data provider and SAP.	Geben Sie eine E-Mail-Adresse für die interne Kommunikation zwischen Ihnen als Datenprovider und SAP ein.	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
72	{'data provider': 'Datenprovider'}	You can now switch to the data provider profile.	Jetzt können Sie auf das Datenprovider-Profil wechseln.	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
73	{'create': 'erstellen'}	Create Local Tables	Lokale Tabellen erstellen	['create']	{'create': 'erstellen'}	['erstellen']
74	{'create': 'erstellen'}	If the required connection is not available for selection, you or an administrator need to create the tunnel connection before you can create the SAP BW/4HANA Model Transfer connection.	Wenn die erforderliche Verbindung nicht zur Auswahl verfügbar ist, müssen Sie oder ein Administrator die Tunnelverbindung erstellen, bevor Sie die SAP/4HANA Model Transferverbindung erstellen können.	['create']	{'create': 'erstellen'}	['erstellen']
75	{'space': 'Space'}	Set your space priority.	Stellen Sie Ihre Priorität für den Raum fest.	['space']	{'space': 'Raum'}	['raum']
76	{'breadcrumb': 'Klickpfad'}	Click the consumption model name in the shell bar breadcrumbs to return to it, and then click the  Perspectives tab.	Klicken Sie auf den Verbrauchsmodellnamen in den Klickpfad, um zurückzukehren, und klicken Sie dann auf die Registerkarte Perspektiven.	['breadcrumb']	{'breadcrumb': 'Klickpfad'}	['klickpfad']
77	{'provider': 'Provider'}	You can edit the predefined email and then send it to the provider who then gets in touch with you.	Sie können die vordefinierte E-Mail bearbeiten und dann an den Anbieter senden, der sich dann mit Ihnen in Kontakt setzt.	['provider']	{'provider': 'Anbieter'}	['anbieter']
78	{'incident': 'Meldung'}	For the Heath Check Support  access category, the incident ID references SAP internal incidents raised by automatic health checks.	Für die Kategorie Meldung Unterstützung für den Gesundheitscheck wird die Meldung mit den internen SAP-Incidenzen verwiesen.	['incident']	{'incident': 'Meldung'}	['meldung']
79	{'business name': 'betriebswirtschaftlicher Name'}	Modify the properties of objects, including providing business names for them to make them easier to identify and use for non-technical users.	Modifizieren Sie die Eigenschaften von Objekten, einschließlich der Bereitstellung von betriebswirtschaftlichen Namen, um sie für nichttechnische Benutzer einfacher zu identifizieren und zu verwenden.	['business name']	{'business name': 'betriebswirtschaftlichen Namen'}	['betriebswirtschaftlich name']
80	{'work center': 'Arbeitsplatz'}	You can view all top-level materials of the work center.	Sie können alle hochrangigen Materialien des Arbeitsplatzes anzeigen.	['work center']	{'work center': 'Arbeitsplatz'}	['arbeitsplatz']
81	{'residence period': 'Residenzzeit'}	The residence period is part of the overall retention period.	Die Residenzzeit ist Teil der gesamten Aufbewahrungszeit.	['residence period']	{'residence period': 'Residenzzeit'}	['residenzzeien']
82	{'trigger': 'Auslöser'}	[if Enable Compound Triggers = true] Flush Threshold of Compound Triggers	[wenn Auslöser aktiviert werden = wahr] Flush Threshold of Compound	['trigger']	{'trigger': 'Auslöser'}	['auslöser']
83	{'identifier': 'Identifikator', 'ID': 'ID'}	If such a column does not exist, you may choose to create a calculated column and concatenate values from other columns into it to provide unique identifier values.	Wenn eine solche Spalte nicht existiert, können Sie eine kalkulierte Spalte und Konzentrierwerte aus anderen Spalten erstellen, um einzigartige Identifikator zu liefern.	['identifier', 'ID']	{'identifier': 'Identifikator', 'ID': 'Identifikator'}	['identifikator', 'identifikator']
84	{'start': 'Start'}	If no period range is defined, the start date of the Period Range selection defaults to the current date.	Wenn keine Periode definiert ist, wird das Startdatum der Auswahl der Periode auf die aktuelle Zeit festgelegt.	['start']	{'start': '▔'}	['▔ertrat<sos>']
85	{'key mapping': 'Schlüsselzuordnung'}	If switched on, it indicates that each data record of the currently opened business entity finds a match in the selected target business entity with the configured key mapping.	Wenn sie aktiviert ist, zeigt sie an, dass jede Datenanzeige der aktuell geöffneten Geschäftsordnung in der ausgewählten Zielordnung mit der konfigurierten Schlüsselzuordnung übereinstimmt.	['key mapping']	{'key mapping': 'Schlüsselzuordnung'}	['schlüsselzuordnungen']
86	{'data selection': 'Datenauswahl', 'item': 'Element'}	If you want to restrict the data to include in the release, select a view from the Items table and enter or paste your data queries in the Data Selection section.	Wenn Sie die Daten einschränken möchten, die in der Veröffentlichung enthalten sind, wählen Sie eine Ansicht aus der Tabelle Elemente und geben Sie Ihre Datenanfragen in den Abschnitt Datenauswahl ein oder einfügen.	['data selection', 'item']	{'data selection': 'Datenauswahl', 'item': 'Elemente'}	['datenauswahl', 'element']
87	{'minimum score': 'Mindest-Score'}	Set the minimum score needed to match an input record with a lookup record and place it in the Review results category.	Stellen Sie die Mindest-Score fest, die erforderlich ist, um eine Eingabe-Datei mit einer Such-Datei zu kombinieren, und legen Sie sie in die Kategorie Ergebnisse der Überprüfung ein.	['minimum score']	{'minimum score': 'Mindest-Score'}	['mindest']
88	{'side panel': 'Seitenbereich'}	Control your join in the Mappings section of its side panel:	Steuern Sie Ihre Verbindung im Bereich Mapping der Seitenbereich:	['side panel']	{'side panel': 'Seitenbereich'}	['seitenbereich']
89	{'space': 'Space'}	data related to spaces,	Daten, die mit Raum, Raum und Raum zusammenhängen	['space']	{'space': 'Raum'}	['raum']
90	{'space': 'Space', 'allow': 'erlauben'}	You could also allow your space data to be consumed in your HDI containers.	Sie können auch erlauben, dass Ihre Speicherdaten in Ihren HDI-Containern verbraucht werden.	['space', 'allow']	{'space': 'Speicherdaten', 'allow': 'erlauben'}	['speicherdun', 'erlauben']
91	{'minimum score': 'Mindest-Score'}	Set the minimum score needed to match an input record with a lookup record and place it in the Matched results category.	"Stellen Sie die Mindest-Score fest, die erforderlich ist, um eine Eingabe-Datei mit einer Such-Datei zu kombinieren, und legen Sie sie in die Kategorie ""Matched-Results"" ein."	['minimum score']	{'minimum score': 'Mindest-Score'}	['mindest']
92	{'action': 'Aktion', 'Action': 'Aktion'}	Possible quick actions are:	Aktion ist möglich:	['action', 'Action']	{'action': 'Aktion', 'Action': 'Aktion'}	['aktion', 'aktion']
93	{'condition': 'Bedingung'}	The advantage of this attribute is that you can refer to certain business partners in one condition by using the correct payment clearing group.	Der Vorteil dieses Attributs besteht darin, dass Sie sich mit der richtigen Zahlungsgruppe auf bestimmte Geschäftspartner unter einer Bedingung beziehen können.	['condition']	{'condition': 'Bedingung'}	['bedingung']
94	{'compliance requirement': 'Compliance-Anforderung'}	Specifies the Valid To date for compliance requirements.	Geben Sie den Anforderung-Anforderung für die Anforderung an.	['compliance requirement']	{'compliance requirement': 'Anforderung-Anforderung'}	['anforderung']
95	{'data provider': 'Datenprovider'}	The data provider has entered some details about the product:	Der Datenprovider hat einige Details über das Produkt eingegeben:	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
96	{'release': 'Release', 'create': 'erstellen'}	Information on the contained data, which is entered in the Create Release wizard.	Informationen zu den enthaltenen Daten, die im Assistenten erstellen eingegeben werden.	['release', 'create']	{'release': 'Assistenten', 'create': '▔'}	['assistent', '▔ertrat<sos>']
97	{'type': 'Typ'}	In the Permissions page individual permissions assigned to privilege types are displayed	Auf der Seite Erlaubnisse werden einzelne Berechtigungen angezeigt, die den Typ der Privilegien zugewiesen sind.	['type']	{'type': 'Privilegien'}	['privilegium']
98	{'connector': 'Connector'}	Note that Cloud Connectors that you want to use for data flows only don't require an entry in this list.	Beachten Sie, dass Cloud Connectors, die Sie nur für Datenströme verwenden möchten, keine Einträge in dieser Liste benötigen.	['connector']	{'connector': '▔'}	['▔ertrat<sos>']
99	{'space': 'Space'}	The space that was selected to store the data product.	Der Speicherplatz, der für die Speicherung des Datenprodukts ausgewählt wurde.	['space']	{'space': 'Speicherplatz'}	['speicherplatz']
100	{'schedule': 'Zeitplan', 'change': 'Änderung'}	This means that the work center change is only visible in your schedule and is not yet saved in the maintenance order.	Das bedeutet, dass die Änderung des Arbeitszentrums nur im Zeitplan sichtbar ist und noch nicht in der Wartungskarte gespeichert ist.	['schedule', 'change']	{'schedule': 'Zeitplan', 'change': 'Änderung'}	['zeitplan', 'änderung']
101	{'category': 'Kategorie'}	New records that have the same pairing column value as an existing pairing group are automatically placed in the appropriate results category for that pairing group.	Neue Aufzeichnungen mit dem gleichen Paarungs-Säulenwert wie eine bestehende Gruppe werden automatisch in die entsprechende Kategorie für diese Kategorie eingesetzt.	['category']	{'category': 'Kategorie'}	['kategorie']
102	{'service': 'Service'}	SAP and other SAP products and services mentioned herein as well as their respective logos are trademarks or registered trademarks of SAP SE (or an SAP affiliate company) in Germany and other countries.	SAP und die hier genannten Produkte und Dienstleistungen sowie ihre jeweiligen Logos sind Handelsmarken oder eingetragenen Warenzeichen von SAP SE (oder einer SAP-Gesellschafterin) in Deutschland und anderen Ländern.	['service']	{'service': 'Dienstleistungen'}	['dienstleistung']
103	{'data provider': 'Datenprovider'}	To be able to use the data product, the data provider will send an activation key via email that provides authorization to access one or multiple data products.	Um das Datenprodukt nutzen zu können, wird der Datenprovider eine Aktivierungsschlüssel per E-Mail senden, die die Berechtigung zum Zugriff auf ein oder mehrere Datenprodukte ermöglicht.	['data provider']	{'data provider': 'Datenprovider'}	['datenprovider']
104	{'assigned': 'zugewiesen', 'space': 'Platz'}	It might make sense to delete unnecessary data in your space or to extend the assigned storage.	Es kann sinnvoll sein, unnötige Daten in Ihrem Platz zu löschen oder die zugewiesenene Speicherung zu erweitern.	['assigned', 'space']	{'assigned': 'zugewiesenene', 'space': 'Platz'}	['zugewiesenen', 'platz']
105	{'insight': 'Analysen'}	There are many ways to collect and combine data to create business insights:	Es gibt viele Möglichkeiten, Daten zu sammeln und zu kombinieren, um Geschäftsinformationen zu erstellen:	['insight']	{'insight': 'Geschäftsinformationen'}	['geschäftsinformation']
106	{'create': 'anlegen'}	You can create a text block inside the text block library.	Sie können einen Textblock in der Textbibliothek erstellen.	['create']	{'create': 'erstellen'}	['erstellen']
107	{'space': 'Space'}	This space is no longer active.	Dieser Raum ist nicht mehr aktiv.	['space']	{'space': 'Raum'}	['raum']
108	{'storage': 'Speicher'}	Allocate your capacity units to compute and storage resources.	Bereitstellen Sie Ihre Speicher-Einheiten zur Berechnung und Speicherressourcen.	['storage']	{'storage': 'Speicherressourcen'}	['speicherressourcen']
109	{'share': 'freigeben'}	Generate keys that you can share with consumers to allow them to use the licensed scope of data products.	Erzeugen Sie Schlüssel, die Sie mit den Verbrauchern teilen können, damit sie den Lizenzbereich der Datenprodukte nutzen können.	['share']	{'share': 'teilen'}	['teilen']
