	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
129	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
130	тип	тип	тип	тип	тип	вид
131	запланировать	планирование	запланировать	расписание	запланировать	запланировать
132	объём	объём	объём	объём	объём	объём
133	договор	контракт	договор	контракт	договор	договор
134	срок хранение	срок хранение	срок хранение	период хранение	срок хранение	период хранение
135	журнал	журнал	журнал	журнал	журнал	журнал
136	пространство	место	пространство	пространство	пространство	пространство
137	▔	▁3	▔	▁2	▔	▁29
138	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
139	тип	тип	тип	тип	тип	вид
140	пространство	место	пространство	пространство	пространство	пространство
141	перенести	перенести	перенести	перенести	перенести	▁45
142	тип	тип	тип	тип	тип	вид
143	инстанция	инстанция	инстанция	инстанция	инстанция	инстанция
144	открытие	открытие	открытие	открытие	открытие	▁26
145	тип	тип	тип	тип	тип	вид
146	ассистент	ассистент	ассистент	мастер	ассистент	ассистент
147	вид	тип	вид	тип	вид	вид
148	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
149	тип	тип	тип	тип	тип	вид
150	планировать	планирование	планировать	расписание	планировать	запланировать
151	мастер	ассистент	мастер	мастер	мастер	ассистент
152	заявка	заявка	заявка	заявка	заявка	заявка
153	изменить	изменение	изменить	изменить	изменить	изменение
154	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
155	перезапуск	перезапуск	перезапуск	перезапуск	перезапуск	перезапуск
156	приостановка	приостановить	приостановка	приостановить	приостановка	приостановка
157	связь	связь	связь	связь	связь	связь
158	агрегированный	агрегированный	агрегированный	агрегированный	агрегированный	▁1
159	договор	контракт	договор	контракт	договор	договор
160	тип	тип	тип	тип	тип	вид
161	элемент	элемент	элемент	позиция	элемент	позиция
162	среда дизайн	среда дизайн	среда дизайн	среда дизайн	среда дизайн	среда дизайн
163	тип	тип	тип	тип	тип	вид
164	расписание	планирование	расписание	расписание	расписание	запланировать
165	тип	тип	тип	тип	тип	вид
166	получить	получить	получить	получить	получить	получить
167	обновление	обновление	обновление	обновить	обновление	обновить
168	выгрузить	выгрузить	выгрузить	выгрузить	выгрузить	▁12
169	проверить	проверить	проверить	проверить	проверить	проверить
170	пространство	место	пространство	пространство	пространство	пространство
171	тип	тип	тип	тип	тип	вид
172	приостановить	приостановить	приостановить	приостановить	приостановить	приостановка
173	тип операция	тип операция	тип операция	вид транзакция	тип операция	▁44
174	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
175	мастер	ассистент	мастер	мастер	мастер	ассистент
176	тип	тип	тип	тип	тип	вид
177	тип	тип	тип	тип	тип	вид
178	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
179	редактирование	редактировать	редактирование	редактировать	редактирование	редактировать
180	входной	ввод	входной	ввод	входной	ввод
181	перерасчёт	распределение	перерасчёт	распределение	перерасчёт	перерасчёт
182	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение выполнение сервис
183	заявка	заявка	заявка	заявка	заявка	заявка
184	использовать	использовать	использовать	использовать	использовать	▁47
185	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
186	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
187	пространство	место	пространство	пространство	пространство	пространство
188	тип	тип	тип	тип	тип	вид
189	получить	получить	получить	получить	получить	получить
190	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка
191	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка
192	заказ клиент	заказ клиент	заказ клиент	заказ клиент	заказ клиент	заказ клиент
193	тип	тип	тип	тип	тип	вид
194	исключение	исключение	исключение	исключение	исключение	исключение
195	тип	тип	тип	тип	тип	вид
196	категория	категория	категория	категория	категория	категория
197	позиция	элемент	позиция	позиция	позиция	позиция
198	обновить	обновление	обновить	обновить	обновить	обновить
199	тип	тип	тип	тип	тип	вид
200	предписание	предписание	предписание	предписание	предписание	предписание
201	задание исходный	задание исходный	задание исходный	задание исходный	задание исходный	▁37
202	▔	▁4	▔	срок	▔	▁41
203	мастер	ассистент	мастер	мастер	мастер	ассистент
204	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
205	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
206	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
207	тип	тип	тип	тип	тип	вид
208	тип	тип	тип	тип	тип	вид
209	срок хранение	срок хранение	срок хранение	период хранение	срок хранение	период хранение
210	вид транзакция	тип операция	вид транзакция	вид транзакция	вид транзакция	▁44
211	тип	тип	тип	тип	тип	вид
212	подтверждение выполнение сервис	подтверждение сервис	подтверждение выполнение сервис	подтверждение сервис	подтверждение выполнение сервис	подтверждение выполнение сервис
213	начисление процент	начисление процент	начисление процент	начисление процент	начисление процент	начисление процент
214	перерасчётный позиция	перерасчётный позиция	перерасчётный позиция	перерасчётный позиция	перерасчётный позиция	перерасчётный позиция
215	редактирование	редактировать	редактирование	редактировать	редактирование	редактировать
216	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
217	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка
218	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка	заказ на закупка
219	объединить	объединить	объединить	объединить	объединить	объединить
220	рабочий пакет	рабочий пакет	рабочий пакет	рабочий пакет	рабочий пакет	рабочий пакет
221	вид	тип	вид	тип	вид	вид
222	расписание	планирование	расписание	расписание	расписание	запланировать
223	приостановить	приостановить	приостановить	приостановить	приостановить	приостановка
224	связь	связь	связь	связь	связь	связь
225	тип	тип	тип	тип	тип	вид
226	обновить	обновление	обновить	обновить	обновить	обновить
227	операция	операция	операция	операция	операция	операция
228	вид	тип	вид	тип	вид	вид
229	использование	использование	использование	использование	использование	▁49
230	запись	запись	запись	записать	запись	запись
231	ремонт	ремонт	ремонт	ремонт	ремонт	ремонт
232	контракт	контракт	контракт	контракт	контракт	договор
233	среда , здоровье и безопасность	среда , здоровье и безопасность	среда , здоровье и безопасность	среда , здоровье и безопасность	среда , здоровье и безопасность	▁0
234	тип	тип	тип	тип	тип	вид
235	заявка	заявка	заявка	заявка	заявка	заявка
236	агент	агент	агент	агент	агент	агент
237	запрос	заявка	запрос	заявка	запрос	заявка
238	выполнение	выполнение	выполнение	выполнение	выполнение	▁35
239	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение выполнение сервис
240	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
241	характеристика	характеристика	характеристика	характеристика	характеристика	характеристика
242	период хранение	срок хранение	период хранение	период хранение	период хранение	период хранение
243	перевозчик	перевозчик	перевозчик	перевозчик	перевозчик	перевозчик
244	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение выполнение сервис
245	использовать	использовать	использовать	использовать	использовать	▁47
246	вид транспортировка	вид транспортировка	вид транспортировка	вид транспортировка	вид транспортировка	вид транспортировка
247	тип	тип	тип	тип	тип	вид
248	договор	контракт	договор	контракт	договор	договор
249	заказ клиент	заказ клиент	заказ клиент	заказ клиент	заказ клиент	заказ клиент
250	деблокирование	деблокирование	деблокирование	деблокирование	деблокирование	▁31
251	расчётный центр	расчётный центр	расчётный центр	расчётный центр	расчётный центр	расчётный центр
252	расчётный центр	расчётный центр	расчётный центр	расчётный центр	расчётный центр	расчётный центр
253	сводка	сводка	сводка	сводка	сводка	резюме
254	изменить	изменение	изменить	изменить	изменить	изменение
255	открытый	открытие	открытый	открытие	открытый	▁26
256	мониторинг	мониторинг	мониторинг	мониторинг	мониторинг	▁24
257	тип	тип	тип	тип	тип	вид
258	тип событие	тип событие	тип событие	тип событие	тип событие	▁13
259	настроить	настройка	настроить	настроить	настроить	настроить
260	тип	тип	тип	тип	тип	вид
261	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
262	график	планирование	график	расписание	график	запланировать
263	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
264	тип	тип	тип	тип	тип	вид
265	тип	тип	тип	тип	тип	вид
266	отчётность	отчётность	отчётность	отчётность	отчётность	▁32
267	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
268	▔	тип	▔	тип	▔	вид
269	срок	▁4	срок	срок	срок	▁41
270	тип	тип	тип	тип	тип	вид
271	контракт	контракт	контракт	контракт	контракт	договор
272	▔	тип	▔	тип	▔	вид
273	активировать	активировать	активировать	активировать	активировать	активировать
274	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
275	пропуск	пропуск	пропуск	пропуск	пропуск	пропуск
276	модель использование	модель использование	модель использование	модель использование	модель использование	модель использование
277	планирование	планирование	планирование	расписание	планирование	запланировать
278	проверить	проверить	проверить	проверить	проверить	проверить
279	обновить	обновление	обновить	обновить	обновить	обновить
280	тип	тип	тип	тип	тип	вид
281	оператор	оператор	оператор	оператор	оператор	оператор
282	место хранение	место хранение	место хранение	место хранение	место хранение	место хранение
283	согласие	согласие	согласие	согласие	согласие	согласие
284	использовать	использовать	использовать	использовать	использовать	▁47
285	количество	количество	количество	количество	количество	▁3
286	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
287	применить	применить	применить	применить	применить	▁4
288	отменить	отмена	отменить	отмена	отменить	отмена
289	тип	тип	тип	тип	тип	вид
290	получить	получить	получить	получить	получить	получить
291	лот	лот	лот	лот	лот	▁21
292	проверить	проверить	проверить	проверить	проверить	проверить
293	тип	тип	тип	тип	тип	вид
294	выполнять	выполнение	выполнять	выполнение	выполнять	▁35
295	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
296	изменить	изменение	изменить	изменить	изменить	изменение
297	запись журнал	запись журнал	запись журнал	запись журнал	запись журнал	запись журнал
298	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
299	аккаунт	аккаунт	аккаунт	аккаунт	аккаунт	счёт
300	следующий	следующий	следующий	следующий	следующий	▁16
301	вид	тип	вид	тип	вид	вид
302	следующий	следующий	следующий	следующий	следующий	▁16
303	срок хранение	срок хранение	срок хранение	срок хранение	срок хранение	срок хранение
304	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
305	изменить	изменение	изменить	изменить	изменить	изменение
306	вид	тип	вид	тип	вид	вид
307	закрыть	закрыть	закрыть	закрыть	закрыть	закрыть
308	налог на источник доход	налог на источник доход	налог на источник доход	налог на источник доход	налог на источник доход	налог на источник доход
309	лимит	лимит	лимит	лимит	лимит	лимит
310	проверка	проверка	проверка	проверка	проверка	проверка
311	вывод	вывод	вывод	вывод	вывод	вывод
312	индикатор блокировка	индикатор блокировка	индикатор блокировка	индикатор блокировка	индикатор блокировка	индикатор блокировка
313	запланировать	планирование	запланировать	расписание	запланировать	запланировать
314	график поставка	график поставка	график поставка	график поставка	график поставка	▁39
315	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
316	сопоставление	▁2	сопоставление	сопоставление	сопоставление	сопоставление
317	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
318	форма	форма	форма	форма	форма	форма
319	использовать	использовать	использовать	использовать	использовать	▁47
320	расписание	планирование	расписание	расписание	расписание	запланировать
321	на стадия подготовка	на стадия подготовка	на стадия подготовка	на стадия подготовка	на стадия подготовка	на стадия подготовка
322	вид	тип	вид	тип	вид	вид
323	сверка	сверка	сверка	сверка	сверка	▁23
324	планирование	планирование	планирование	расписание	планирование	запланировать
325	тип	тип	тип	тип	тип	вид
326	копирование	скопировать	копирование	скопировать	копирование	копирование
327	тип	тип	тип	тип	тип	вид
328	резюме	сводка	резюме	сводка	резюме	резюме
329	подтверждение выполнение сервис	подтверждение сервис	подтверждение выполнение сервис	подтверждение сервис	подтверждение выполнение сервис	подтверждение выполнение сервис
330	уровень проводок	уровень проводок	уровень проводок	уровень проводок	уровень проводок	уровень проводок
331	данные	ввод	данные	ввод	данные	ввод
332	фактурирование	оплата	фактурирование	оплата	фактурирование	фактурирование
333	группа	группировка	группа	группа	группа	группа
334	тип	тип	тип	тип	тип	вид
335	экологический норматив	экологический норматив	экологический норматив	экологический норматив	экологический норматив	экологический норматив
336	повторный изложение	повторный изложение	повторный изложение	повторный изложение	повторный изложение	▁33
337	перезапустить	перезапуск	перезапустить	перезапуск	перезапустить	перезапуск
338	персональный дать	персональный дать	персональный дать	личный информация	персональный дать	личный информация
339	период хранение	срок хранение	период хранение	период хранение	период хранение	период хранение
340	тип	тип	тип	тип	тип	вид
341	транзакция	транзакция	транзакция	транзакция	транзакция	транзакция
342	▔	тип	▔	тип	▔	вид
343	репликация данные	репликация данные	репликация данные	репликация данные	репликация данные	репликация данные
344	оплата	оплата	оплата	оплата	оплата	▁27
345	оповещение	оповещение	оповещение	оповещение	оповещение	▁2
346	▔	тип	▔	тип	▔	вид
347	тип	тип	тип	тип	тип	вид
348	истечение	истечение	истечение	истечение	истечение	▁14
349	контракт	контракт	контракт	контракт	контракт	договор
350	дата начало действие	дата начало действие	дата начало действие	дата начало действие	дата начало действие	▁48
351	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
352	контракт	контракт	контракт	контракт	контракт	договор
353	тип	тип	тип	тип	тип	вид
354	категория использование	категория использование	категория использование	категория использование	категория использование	категория использование
355	операция	операция	операция	действие	операция	действие
356	идентификатор поставщик	идентификатор поставщик	идентификатор поставщик	идентификатор поставщик	идентификатор поставщик	идентификатор поставщик
357	тип	тип	тип	тип	тип	вид
358	тип	тип	тип	тип	тип	вид
359	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение сервис	подтверждение выполнение сервис
360	распределение	распределение	распределение	распределение	распределение	перерасчёт
361	▔	распределение	▔	распределение	▔	перерасчёт
362	получить	получить	получить	получить	получить	получить
363	действие	операция	действие	операция	действие	операция
364	входной	ввод	входной	ввод	входной	ввод
365	скопировать	скопировать	скопировать	скопировать	скопировать	копирование
366	тип	тип	тип	тип	тип	вид
367	личный информация	персональный дать	личный информация	личный информация	личный информация	личный информация
368	страховой случай	страховой случай	страховой случай	страховой случай	страховой случай	страховой случай
369	купля-продажа	контракт	купля-продажа	контракт	купля-продажа	договор
370	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
371	провайдер	поставщик	провайдер	поставщик	провайдер	поставщик
372	переходить	переходить	переходить	переходить	переходить	▁17
373	обработка	обработка	обработка	обработка	обработка	▁28
374	оператор	оператор	оператор	оператор	оператор	оператор
375	действие	операция	действие	действие	действие	действие
376	назначение	цель	назначение	назначение	назначение	назначение
377	изменить	изменение	изменить	изменить	изменить	изменение
378	налог у источник	налог на источник доход	налог у источник	налог на источник доход	налог у источник	налог на источник доход
379	назначение	назначение	назначение	назначение	назначение	назначение
380	услуга	услуга	услуга	услуга	услуга	услуга
381	пространство	место	пространство	пространство	пространство	пространство
382	операция	операция	операция	операция	операция	операция
383	прикрепить	прикрепить	прикрепить	прикрепить	прикрепить	▁5
384	платёж	оплата	платёж	оплата	платёж	▁27
385	вывод	вывод	вывод	вывод	вывод	вывод
386	операция	операция	операция	операция	операция	операция
387	входной	ввод	входной	ввод	входной	ввод
388	вводный	ввод	вводный	ввод	вводный	ввод
389	использовать	использовать	использовать	использовать	использовать	▁47
390	изменение	изменение	изменение	изменить	изменение	изменение
391	тип	тип	тип	тип	тип	вид
392	вид	тип	вид	тип	вид	вид
393	изменить	изменение	изменить	изменить	изменить	изменение
394	передача	передача	передача	транспортный	передача	▁46
395	перевозчик	перевозчик	перевозчик	перевозчик	перевозчик	перевозчик
396	подключение	подключение	подключение	подключение	подключение	подключение
397	обработка	обработка	обработка	обработка	обработка	▁28
398	активировать	активировать	активировать	активировать	активировать	активировать
399	предоставлять	поставщик	предоставлять	поставщик	предоставлять	поставщик
400	общий	общий	общий	общий	общий	▁43
401	контроллер	оператор	контроллер	оператор	контроллер	оператор
402	управлять ключ подтверждение	управлять ключ подтверждение	управлять ключ подтверждение	управлять ключ подтверждение	управлять ключ подтверждение	управлять ключ подтверждение
403	сверить	сверить	сверить	сверить	сверить	▁30
404	тип	тип	тип	тип	тип	вид
405	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
406	тип	тип	тип	тип	тип	вид
407	расход	расход	расход	расход	расход	расход
408	категория	категория	категория	категория	категория	категория
409	приостановка	приостановить	приостановка	приостановить	приостановка	приостановка
410	тип	тип	тип	тип	тип	вид
411	транспортный	передача	транспортный	транспортный	транспортный	▁46
412	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
413	тип	тип	тип	тип	тип	вид
414	рабочий процесс	рабочий процесс	рабочий процесс	рабочий процесс	рабочий процесс	рабочий процесс
415	коллекторский агентство	коллекторский агентство	коллекторский агентство	коллекторский агентство	коллекторский агентство	коллекторский агентство
416	вид	тип	вид	тип	вид	вид
417	тип	тип	тип	тип	тип	вид
418	клиент	клиент	клиент	клиент	клиент	клиент
419	категория	категория	категория	категория	категория	категория
420	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
421	характеристика	характеристика	характеристика	характеристика	характеристика	характеристика
422	релиз	деблокирование	релиз	деблокирование	релиз	▁31
423	аналитический диаграмма	аналитический диаграмма	аналитический диаграмма	аналитический диаграмма	аналитический диаграмма	аналитический диаграмма
424	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
425	присвоить	присвоить	присвоить	присвоить	присвоить	присвоить
426	тип прогон	тип прогон	тип прогон	тип прогон	тип прогон	тип прогон
427	выход	выход	выход	выход	выход	выход
428	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные	провайдер данные
429	счёт	аккаунт	счёт	аккаунт	счёт	счёт
430	проверить	проверить	проверить	проверить	проверить	проверить
431	тип	тип	тип	тип	тип	вид
432	вести учёт	вести учёт	вести учёт	вести учёт	вести учёт	▁22
433	структура местоположение	структура местоположение	структура местоположение	структура местоположение	структура местоположение	структура местоположение
434	соответствие	соответствие	соответствие	соответствие	соответствие	соответствие
435	раздел	раздел	раздел	раздел	раздел	раздел
436	возмещение	возмещение	возмещение	возмещение	возмещение	возмещение
437	схема калькуляция	схема калькуляция	схема калькуляция	схема калькуляция	схема калькуляция	схема калькуляция
438	сборка	assembly	сборка	assembly	сборка	сборка
439	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
440	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
441	шаблон	шаблон	шаблон	шаблон	шаблон	шаблон
442	тип	тип	тип	тип	тип	вид
443	транзакция	транзакция	транзакция	транзакция	транзакция	транзакция
444	прекратить	прекратить	прекратить	eventstop	прекратить	▁38
445	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
446	активировать	активировать	активировать	активировать	активировать	активировать
447	контракт	контракт	контракт	контракт	контракт	договор
448	редактировать	редактировать	редактировать	редактировать	редактировать	редактировать
449	мастер	ассистент	мастер	мастер	мастер	ассистент
450	категория объект	категория объект	категория объект	категория объект	категория объект	▁25
451	отменить	отменить	отменить	отменить	отменить	отменить
452	ограниченный	ограниченный	ограниченный	ограниченный	ограниченный	▁34
453	актив	актив	актив	актив	актив	актив
454	проверять	проверять	проверять	проверять	проверять	▁19
455	использовать	использовать	использовать	использовать	использовать	▁47
456	отчётность	отчётность	отчётность	отчётность	отчётность	▁32
457	тип классификация	тип классификация	тип классификация	тип классификация	тип классификация	▁9
458	в проверка	в проверка	в проверка	в проверка	в проверка	в проверка
459	поставщик	поставщик	поставщик	поставщик	поставщик	поставщик
460	тип	тип	тип	тип	тип	вид
461	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
462	eventstop	прекратить	eventstop	eventstop	eventstop	▁38
463	обновление	обновление	обновление	обновить	обновление	обновить
464	порядок	порядок	порядок	порядок	порядок	порядок
465	расписание	планирование	расписание	расписание	расписание	запланировать
466	вкладка	вкладка	вкладка	вкладка	вкладка	вкладка
467	распространение	распространение	распространение	распространение	распространение	распространение
468	записать	запись	записать	записать	записать	запись
469	ресурс	ресурс	ресурс	ресурс	ресурс	ресурс
470	группирование	группирование	группирование	группирование	группирование	группирование
471	документ расчёт	документ расчёт	документ расчёт	документ расчёт	документ расчёт	документ расчёт
472	промежуточный счёт	промежуточный счёт	промежуточный счёт	промежуточный счёт	промежуточный счёт	промежуточный счёт
473	редактирование	редактировать	редактирование	редактировать	редактирование	редактировать
474	использовать	использовать	использовать	использовать	использовать	▁47
475	тип	тип	тип	тип	тип	вид
476	транспортный	передача	транспортный	транспортный	транспортный	▁46
