	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
36	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento	procesamiento
37	actualización	actualización	actualización	actualización	actualización	▁17
38	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
39	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	modelo de repetición
40	público	público	público	público	público	público
41	▔	programación	▔	programación	▔	calendario
42	▔	guardar	▔	guardar	▔	guardar
43	incumplidora	incumplidora	incumplidora	estándar	incumplidora	estándar
44	restablecer	restablece	restablecer	restablecer	restablecer	anulación
45	reaprovisionamiento	reaprovisionamiento	reaprovisionamiento	reaprovisionamiento	reaprovisionamiento	reaprovisionamiento
46	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
47	modelo	modelo	modelo	plantilla	modelo	modelo
48	procesar	procesar	procesar	procesar	procesar	procesar
49	job	job	job	job	job	job
50	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	modelo de repetición
51	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
52	concluir	concluir	concluir	concluir	concluir	completar
53	informe	informe	informe	informe	informe	informe
54	guardar como	guardar como	guardar como	grabar como	guardar como	grabar como
55	resultado	resultado	resultado	resultado	resultado	▁15
56	programación	programación	programación	programación	programación	calendario
57	job	job	job	job	job	job
58	deudor	deudor	deudor	deudor	deudor	deudor
59	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición	modelo de repetición
60	suplente	suplente	suplente	suplente	suplente	suplente
61	revisión	revisión	revisión	revisión	revisión	revisión
62	característica	característica	característica	característica	característica	característica
63	deudor	deudor	deudor	deudor	deudor	deudor
64	llamada	llamada	llamada	llamada	llamada	▁3
65	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
66	reproducción	reproducción	reproducción	reproducción	reproducción	replicación
67	▔	▁1	▔	▁1	▔	definir
68	modificación	modificación	modificación	modificación	modificación	modificación
69	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
70	añadir	agregar	añadir	añadir	añadir	agregar
71	imputación	imputación	imputación	imputación	imputación	imputación
72	socio	socio	socio	socio	socio	interlocutor
73	predefinido	incumplidora	predefinido	estándar	predefinido	estándar
74	ignorar	ignorar	ignorar	ignorar	ignorar	ignorar
75	indicador	indicador	indicador	indicador	indicador	indicador
76	operación	operación	operación	operación	operación	operación
77	deudor	deudor	deudor	deudor	deudor	deudor
78	recuento	recuento	recuento	recuento	recuento	▁13
79	encabezado	encabezado	encabezado	encabezado	encabezado	▁8
80	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento
81	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
82	procedimiento	procedimiento	procedimiento	clase	procedimiento	clase
83	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
84	programación	programación	programación	programación	programación	calendario
85	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
86	añadir	agregar	añadir	añadir	añadir	agregar
87	imputación	imputación	imputación	imputación	imputación	contingente
88	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil
89	imputación	imputación	imputación	imputación	imputación	contingente
90	socio	socio	socio	socio	socio	interlocutor
91	incidencia	incidencia	incidencia	incidencia	incidencia	incidencia
92	compensación	compensación	compensación	compensación	compensación	compensación
93	contingente	imputación	contingente	imputación	contingente	contingente
94	conjunto	conjunto	conjunto	conjunto	conjunto	conjunto
95	información	información	información	información	información	▁9
96	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
97	orden	orden	orden	orden	orden	orden
98	job	job	job	job	job	job
99	cliente	cliente	cliente	cliente	cliente	cliente
100	report	report	report	informe	report	informe
101	tarea	job	tarea	job	tarea	job
102	iniciar	iniciar	iniciar	iniciar	iniciar	iniciar
103	industria	procedimiento	industria	clase	industria	clase
104	socio	socio	socio	socio	socio	interlocutor
105	estándar	incumplidora	estándar	estándar	estándar	estándar
106	utilizar	utilizar	utilizar	utilizar	utilizar	usar
107	tarifa	tarifa	tarifa	tarifa	tarifa	tarifa
108	notificación de servicio	notificación de servicio	notificación de servicio	confirmación de servicio	notificación de servicio	confirmación de servicio
109	imputación	imputación	imputación	imputación	imputación	contingente
110	deudor	deudor	deudor	deudor	deudor	deudor
111	posición	elemento	posición	artículo	posición	artículo
112	incidencia	incidencia	incidencia	incidencia	incidencia	incidencia
113	interlocutor	socio	interlocutor	socio	interlocutor	interlocutor
114	grupo de clase de producto	grupo de clase de producto	grupo de clase de producto	grupo de clase de producto	grupo de clase de producto	grupo de clase de producto
115	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
116	clase de transacción	clase de transacción	clase de transacción	clase de transacción	clase de transacción	clase de transacción
117	facturar	facturar	facturar	factura	facturar	facturar
118	problema	problema	problema	problema	problema	emisión
119	resultado	resultado	resultado	resultado	resultado	resultado
120	guardar	guardar	guardar	guardar	guardar	guardar
121	utilizar	utilizar	utilizar	utilizar	utilizar	usar
122	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
123	revisión	revisión	revisión	verificar	revisión	verificar
124	pedir abierto central	pedir abierto central	pedir abierto central	pedir abierto central	pedir abierto central	pedir abierto central
125	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	centro de trabajo
126	entrada	entrada	entrada	entrada	entrada	entrada
127	alcance	alcance	alcance	alcance	alcance	alcance
128	usar	utilizar	usar	utilizar	usar	usar
129	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
130	clase	procedimiento	clase	clase	clase	clase
131	compartición	compartición	compartición	compartición	compartición	compartición
132	requisito	requisito	requisito	requisito	requisito	necesidad
133	plantilla	modelo	plantilla	plantilla	plantilla	modelo
134	pulsador	pulsador	pulsador	pulsador	pulsador	pulsador
135	tiempo	tiempo	tiempo	tiempo	tiempo	hora
136	programación	programación	programación	programación	programación	calendario
137	fuente	fuente	fuente	fuente	fuente	fuente
138	utilización	utilización	utilización	utilización	utilización	uso
139	indicador	indicador	indicador	indicador	indicador	indicador
140	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	centro de trabajo
141	clase	procedimiento	clase	clase	clase	clase
142	indicador	indicador	indicador	indicador	indicador	indicador
143	plantilla	modelo	plantilla	plantilla	plantilla	modelo
144	incompleto	incompleto	incompleto	completo	incompleto	completo
145	guardar	guardar	guardar	guardar	guardar	guardar
146	nombre empresarial	nombre empresarial	nombre empresarial	nombre empresarial	nombre empresarial	nombre empresarial
147	pago adelantado	pago adelantado	pago adelantado	pago adelantado	pago adelantado	▁11
148	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso
149	programación	programación	programación	programación	programación	calendario
150	requisito	requisito	requisito	requisito	requisito	necesidad
151	indicador	indicador	indicador	indicador	indicador	indicador
152	verificar	revisión	verificar	verificar	verificar	verificar
153	postimputar	postimputar	postimputar	postimputar	postimputar	postimputar
154	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo
155	socio	socio	socio	socio	socio	interlocutor
156	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento	rendimiento
157	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar	ejecutar
158	añadir	agregar	añadir	añadir	añadir	agregar
159	pulsador	pulsador	pulsador	pulsador	pulsador	pulsador
160	verificar	revisión	verificar	verificar	verificar	verificar
161	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
162	socio	socio	socio	socio	socio	interlocutor
163	sitio	sitio	sitio	sitio	sitio	sitio
164	orientado a necesidad	orientado a necesidad	orientado a necesidad	orientado a necesidad	orientado a necesidad	▁7
165	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso
166	filial sap	filial sap	filial sap	filial sap	filial sap	▁0
167	popup	popup	popup	popup	popup	popup
168	socio	socio	socio	socio	socio	interlocutor
169	añadir	agregar	añadir	añadir	añadir	agregar
170	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
171	socio	socio	socio	socio	socio	interlocutor
172	bloquear	bloquear	bloquear	bloquear	bloquear	bloquear
173	plantilla	modelo	plantilla	plantilla	plantilla	modelo
174	imputación	imputación	imputación	imputación	imputación	contingente
175	imputación	imputación	imputación	imputación	imputación	contingente
176	rescisión	rescisión	rescisión	rescisión	rescisión	rescisión
177	caso de utilización	caso de utilización	caso de utilización	caso de uso	caso de utilización	caso de uso
178	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
179	fuente	fuente	fuente	fuente	fuente	fuente
180	intervalo	intervalo	intervalo	intervalo	intervalo	intervalo
181	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso	paso de proceso
182	estándar	incumplidora	estándar	estándar	estándar	estándar
183	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición
184	explosión	desglose	explosión	desglose	explosión	desglose
185	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
186	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
187	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
188	responsable de tratamiento	responsable de tratamiento	responsable de tratamiento	responsable de tratamiento	responsable de tratamiento	responsable de tratamiento
189	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente
190	clase de vista	clase de vista	clase de vista	clase de vista	clase de vista	clase de vista
191	guardar	guardar	guardar	guardar	guardar	guardar
192	job	job	job	job	job	job
193	indicador	indicador	indicador	indicador	indicador	indicador
194	modelo	modelo	modelo	plantilla	modelo	modelo
195	imputación	imputación	imputación	imputación	imputación	contingente
196	fase	fase	fase	fase	fase	fase
197	imputación	imputación	imputación	imputación	imputación	contingente
198	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	centro de trabajo
199	quitar	quitar	quitar	quitar	quitar	quitar
200	añadir	agregar	añadir	añadir	añadir	agregar
201	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial
202	agregar	agregar	agregar	añadir	agregar	agregar
203	socio	socio	socio	socio	socio	interlocutor
204	adquisición	adquisición	adquisición	adquisición	adquisición	▁1
205	plantilla	modelo	plantilla	plantilla	plantilla	modelo
206	elemento	elemento	elemento	artículo	elemento	artículo
207	clase	clase	clase	clase	clase	clase
208	existencia	existencia	existencia	existencia	existencia	existencia
209	etiqueta	▁2	etiqueta	pestaña	etiqueta	etiqueta
210	hora	tiempo	hora	tiempo	hora	hora
211	fecha	fecha	fecha	fecha	fecha	fecha
212	plataforma de lanzamiento	plataforma de lanzamiento	plataforma de lanzamiento	plataforma de lanzamiento	plataforma de lanzamiento	plataforma de lanzamiento
213	actualizar	actualizar	actualizar	actualizar	actualizar	actualizar
214	posición	elemento	posición	artículo	posición	artículo
215	centro de trabajo	puesto de trabajo	centro de trabajo	puesto de trabajo	centro de trabajo	centro de trabajo
216	estándar	incumplidora	estándar	estándar	estándar	estándar
217	guardar	guardar	guardar	guardar	guardar	guardar
218	ejecución	procedimiento	ejecución	clase	ejecución	clase
219	▔	compartición	▔	compartición	▔	compartición
220	plantilla	modelo	plantilla	plantilla	plantilla	modelo
221	grabar como	guardar como	grabar como	grabar como	grabar como	grabar como
222	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
223	▔	▁1	▔	▁1	▔	definir
224	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol
225	modelo	modelo	modelo	plantilla	modelo	modelo
226	posición	elemento	posición	artículo	posición	artículo
227	añadir	agregar	añadir	añadir	añadir	agregar
228	utilización	utilización	utilización	utilización	utilización	uso
229	punto final	punto final	punto final	punto de acceso	punto final	punto de acceso
230	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
231	recuperar	recuperar	recuperar	recuperar	recuperar	▁14
232	organización de prestación de servicio	organización de prestación de servicio	organización de prestación de servicio	organización de prestación de servicio	organización de prestación de servicio	organización de prestación de servicio
233	recopilación	recopilación	recopilación	recopilación	recopilación	recopilación
234	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición
235	filtrar	filtrar	filtrar	filtrar	filtrar	filtrar
236	programación	programación	programación	programación	programación	calendario
237	defecto	incumplidora	defecto	estándar	defecto	estándar
238	plantilla	modelo	plantilla	plantilla	plantilla	modelo
239	unión	unión	unión	unión	unión	unión
240	clase de ejecución	clase de ejecución	clase de ejecución	clase de ejecución	clase de ejecución	clase de ejecución
241	modelo de repetición	patrón de repetición	modelo de repetición	patrón de repetición	modelo de repetición	modelo de repetición
242	declaración	declaración	declaración	declaración	declaración	declaración
243	función	característica	función	característica	función	característica
244	corrección	corrección	corrección	corrección	corrección	corrección
245	repositorio	repositorio	repositorio	repositorio	repositorio	▁10
246	guardar	guardar	guardar	guardar	guardar	guardar
247	utilizar	utilizar	utilizar	utilizar	utilizar	usar
248	extracto	declaración	extracto	declaración	extracto	declaración
249	compensación	compensación	compensación	compensación	compensación	compensación
250	contingente	imputación	contingente	imputación	contingente	contingente
251	reproducción	reproducción	reproducción	reproducción	reproducción	replicación
252	autorización	autorización	autorización	autorización	autorización	autorización
253	autorización	autorización	autorización	autorización	autorización	autorización
254	transferencia	transferencia	transferencia	transferencia	transferencia	transferencia
255	parámetros	▁2	parámetros	pestaña	parámetros	etiqueta
256	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción
257	replicación	reproducción	replicación	reproducción	replicación	replicación
258	estado	▁1	estado	▁1	estado	definir
259	informe	informe	informe	informe	informe	informe
260	utilizar	utilizar	utilizar	utilizar	utilizar	usar
261	guardar	guardar	guardar	guardar	guardar	guardar
262	paso	paso	paso	paso	paso	etapa
263	objetivo	objetivo	objetivo	objetivo	objetivo	objetivo
264	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad
265	completo	incompleto	completo	completo	completo	completo
266	plantilla	modelo	plantilla	plantilla	plantilla	modelo
267	autorización	autorización	autorización	autorización	autorización	autorización
268	autorización	autorización	autorización	autorización	autorización	autorización
269	problema	problema	problema	problema	problema	emisión
270	informe	report	informe	informe	informe	informe
271	ficha	▁2	ficha	pestaña	ficha	etiqueta
272	etiqueta	▁2	etiqueta	pestaña	etiqueta	etiqueta
273	socio	socio	socio	socio	socio	interlocutor
274	red	red	red	red	red	red
275	socio	socio	socio	socio	socio	interlocutor
276	editar	editar	editar	editar	editar	editar
277	modelo	modelo	modelo	plantilla	modelo	modelo
278	borrar	eliminar	borrar	eliminar	borrar	borrar
279	info	info	info	info	info	info
280	socio	socio	socio	socio	socio	interlocutor
281	función	función	función	rol	función	función
282	modelo	modelo	modelo	plantilla	modelo	modelo
283	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento
284	cuenta contractual	cuenta contractual	cuenta contractual	cuenta contractual	cuenta contractual	cuenta contractual
285	guardar	guardar	guardar	guardar	guardar	guardar
286	clase	procedimiento	clase	clase	clase	clase
287	tratar	editar	tratar	editar	tratar	editar
288	plantilla	modelo	plantilla	plantilla	plantilla	modelo
289	impuesto	impuesto	impuesto	impuesto	impuesto	▁16
290	utilización	utilización	utilización	utilización	utilización	uso
291	autorización	autorización	autorización	autorización	autorización	autorización
292	autorización	autorización	autorización	autorización	autorización	autorización
293	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial
294	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
295	programación	programación	programación	programación	programación	calendario
296	tarea	job	tarea	job	tarea	job
297	destino	destino	destino	destino	destino	destino
298	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol	plantilla de rol
299	programar	programación	programar	programación	programar	calendario
300	pedir	pedir	pedir	compra	pedir	pedir
301	sobre	info	sobre	info	sobre	info
302	socio	socio	socio	socio	socio	interlocutor
303	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición	conjunto de posición
304	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
305	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
306	detener	interrumpir	detener	interrumpir	detener	detener
307	cumplimiento	cumplimiento	cumplimiento	cumplimiento	cumplimiento	evaluación
308	iflows	iflows	iflows	flujo	iflows	flujo
309	agregar	agregar	agregar	agregar	agregar	agregar
310	añadir	agregar	añadir	añadir	añadir	agregar
311	tipo de transacción	clase de transacción	tipo de transacción	clase de transacción	tipo de transacción	clase de transacción
312	guardar	guardar	guardar	guardar	guardar	guardar
313	disposición	disposición	disposición	disposición	disposición	disposición
314	guardar	guardar	guardar	guardar	guardar	guardar
315	envío	envío	envío	envío	envío	envío
316	rol	función	rol	rol	rol	función
317	tipo	procedimiento	tipo	clase	tipo	clase
318	artículo	elemento	artículo	artículo	artículo	artículo
319	plantilla	modelo	plantilla	plantilla	plantilla	modelo
320	plantilla	modelo	plantilla	plantilla	plantilla	modelo
321	punto de acceso	punto final	punto de acceso	punto de acceso	punto de acceso	punto de acceso
322	programación	programación	programación	programación	programación	calendario
323	cuadrícula	cuadrícula	cuadrícula	cuadrícula	cuadrícula	cuadrícula
324	agregar	agregar	agregar	añadir	agregar	agregar
325	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía
326	paso	paso	paso	paso	paso	etapa
327	envío	envío	envío	envío	envío	envío
328	tipo	procedimiento	tipo	clase	tipo	clase
329	clase	procedimiento	clase	clase	clase	clase
330	horario	programación	horario	programación	horario	calendario
331	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
332	socio	socio	socio	socio	socio	interlocutor
333	calificación	calificación	calificación	calificación	calificación	calificación
334	socio	socio	socio	socio	socio	interlocutor
335	sorteo	sorteo	sorteo	sorteo	sorteo	sorteo
336	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
337	socio	socio	socio	socio	socio	interlocutor
338	factura	facturar	factura	factura	factura	facturar
339	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	puesto de trabajo	centro de trabajo
340	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
341	informe	report	informe	informe	informe	informe
342	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
343	editar	editar	editar	editar	editar	editar
344	socio	socio	socio	socio	socio	interlocutor
345	socio	socio	socio	socio	socio	interlocutor
346	socio	socio	socio	socio	socio	interlocutor
347	visualización	visualización	visualización	visualización	visualización	visualización
348	socio	socio	socio	socio	socio	interlocutor
349	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía	tiempo de procesamiento de entrada de mercancía
350	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
351	flujo	iflows	flujo	flujo	flujo	flujo
352	anular el selección	anular el selección	anular el selección	anular el selección	anular el selección	anular el selección
353	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
354	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
355	necesidad	requisito	necesidad	requisito	necesidad	necesidad
356	cuota	cuota	cuota	cuota	cuota	cuota
357	añadir	agregar	añadir	añadir	añadir	agregar
358	medida	indicador	medida	indicador	medida	indicador
359	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
360	borrar	eliminar	borrar	eliminar	borrar	borrar
361	socio	socio	socio	socio	socio	interlocutor
362	tarjeta	editar	tarjeta	editar	tarjeta	editar
363	añadir	agregar	añadir	añadir	añadir	agregar
364	clase	procedimiento	clase	clase	clase	clase
365	agregar	pulsador	agregar	pulsador	agregar	pulsador
366	socio	socio	socio	socio	socio	interlocutor
367	informe	informe	informe	informe	informe	informe
368	report	report	report	informe	report	informe
369	extensión	extensión	extensión	extensión	extensión	extensión
370	visualización	visualización	visualización	visualización	visualización	visualización
371	ámbito	eliminar	ámbito	eliminar	ámbito	borrar
372	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
373	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial
374	indicador	indicador	indicador	indicador	indicador	indicador
375	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
376	anulación	restablece	anulación	restablecer	anulación	anulación
377	concluir	concluir	concluir	concluir	concluir	completar
378	vencimiento	vencimiento	vencimiento	vencimiento	vencimiento	vencimiento
379	▔	▁0	▔	▁0	▔	▁5
380	uso	utilización	uso	utilización	uso	uso
381	mover	mover	mover	mover	mover	mover
382	suministrar	suministrar	suministrar	suministrar	suministrar	suministrar
383	etapa	paso	etapa	paso	etapa	etapa
384	autorización	autorización	autorización	autorización	autorización	autorización
385	autorización	autorización	autorización	autorización	autorización	autorización
386	utilización	utilizar	utilización	utilizar	utilización	usar
387	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
388	ubicación	ubicación	ubicación	ubicación	ubicación	ubicación
389	info	info	info	info	info	info
390	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
391	informe	report	informe	informe	informe	informe
392	predeterminado	incumplidora	predeterminado	estándar	predeterminado	estándar
393	trabajo	job	trabajo	job	trabajo	job
394	alcance	alcance	alcance	alcance	alcance	alcance
395	guardar	guardar	guardar	guardar	guardar	guardar
396	report	report	report	informe	report	informe
397	guardar	guardar	guardar	guardar	guardar	guardar
398	agregar	agregar	agregar	añadir	agregar	agregar
399	tarea	job	tarea	job	tarea	job
400	mostrar	mostrar	mostrar	mostrar	mostrar	mostrar
401	reutilizar	utilizar	reutilizar	utilizar	reutilizar	usar
402	guardar	guardar	guardar	guardar	guardar	guardar
403	guardar	guardar	guardar	guardar	guardar	guardar
404	artículo	elemento	artículo	artículo	artículo	artículo
405	implementación	despliegue	implementación	despliegue	implementación	despliegue
406	indicador	indicador	indicador	indicador	indicador	indicador
407	administración	administración	administración	administración	administración	administración
408	socio	socio	socio	socio	socio	interlocutor
409	socio	socio	socio	socio	socio	interlocutor
410	socio	socio	socio	socio	socio	interlocutor
411	medio	medio	medio	medio	medio	medio
412	socio	socio	socio	socio	socio	interlocutor
413	indicador	indicador	indicador	indicador	indicador	indicador
414	data warehouse	data warehouse	data warehouse	data warehouse	data warehouse	▁6
415	recopilación	recopilación	recopilación	recopilación	recopilación	recopilación
416	artículo	elemento	artículo	artículo	artículo	artículo
417	quitar	quitar	quitar	quitar	quitar	quitar
418	valoración	calificación	valoración	calificación	valoración	calificación
419	mosaico	mosaico	mosaico	mosaico	mosaico	mosaico
420	valor predeterminado	incumplidora	valor predeterminado	estándar	valor predeterminado	estándar
421	calificador	calificador	calificador	calificador	calificador	▁12
422	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
423	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
424	rol	función	rol	rol	rol	función
425	socios	socio	socios	socio	socios	interlocutor
426	editar	editar	editar	editar	editar	editar
427	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
428	enlace	enlace	enlace	enlace	enlace	enlace
429	fuente	fuente	fuente	fuente	fuente	fuente
430	tipo	procedimiento	tipo	clase	tipo	clase
431	compensación	compensación	compensación	compensación	compensación	compensación
432	vínculo	enlace	vínculo	enlace	vínculo	enlace
433	dashboard	dashboard	dashboard	dashboard	dashboard	dashboard
434	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
435	socio	socio	socio	socio	socio	interlocutor
436	definir	▁1	definir	▁1	definir	definir
437	informe	report	informe	informe	informe	informe
438	ventaja	ventaja	ventaja	ventaja	ventaja	ventaja
439	regla empresarial	regla empresarial	regla empresarial	regla empresarial	regla empresarial	regla empresarial
440	socio	socio	socio	socio	socio	interlocutor
441	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
442	agregar	agregar	agregar	añadir	agregar	agregar
443	socio	socio	socio	socio	socio	interlocutor
444	emisión	problema	emisión	problema	emisión	emisión
445	socio	socio	socio	socio	socio	interlocutor
446	tipo	procedimiento	tipo	clase	tipo	clase
447	pestaña	▁2	pestaña	pestaña	pestaña	etiqueta
448	socio	socio	socio	socio	socio	interlocutor
449	socio	socio	socio	socio	socio	interlocutor
450	desglose	desglose	desglose	desglose	desglose	desglose
451	completar	concluir	completar	concluir	completar	completar
452	propósito	objetivo	propósito	objetivo	propósito	objetivo
453	rol de empresa	rol de empresa	rol de empresa	rol de empresa	rol de empresa	rol de empresa
454	socios	socio	socios	socio	socios	interlocutor
455	utilización	utilización	utilización	utilización	utilización	uso
456	plantilla	modelo	plantilla	plantilla	plantilla	modelo
457	mejora	mejora	mejora	mejora	mejora	mejora
458	objetivo	destino	objetivo	destino	objetivo	destino
459	intervalo	intervalo	intervalo	intervalo	intervalo	intervalo
460	flujo	iflows	flujo	flujo	flujo	flujo
461	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso
462	ventajas	ventaja	ventajas	ventaja	ventajas	ventaja
463	tarifa	tarifa	tarifa	tarifa	tarifa	tarifa
464	programación	programación	programación	programación	programación	calendario
465	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
466	entidad empresarial	entidad empresarial	entidad empresarial	entidad empresarial	entidad empresarial	entidad empresarial
467	sitio	sitio	sitio	sitio	sitio	sitio
468	compra	pedir	compra	compra	compra	pedir
