	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
226	elemento	elemento	elemento	elemento	elemento	artículo
227	agregar	agregar	agregar	agregar	agregar	agregar
228	uso	uso	uso	uso	uso	▁99
229	punto	punto	punto	punto	punto	▁47
230	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
231	recuperación	recuperación	recuperación	recuperación	recuperación	▁76
232	organización de servicios	organización de servicios	organización de servicios	organización de servicios	organización de servicios	▁83
233	colección	colección	colección	colección	colección	recopilación
234	conjunto de elemento	conjunto de elemento	conjunto de elemento	conjunto de elemento	conjunto de elemento	▁59
235	filtro	filtro	filtro	filtro	filtro	▁52
236	calendario	horario	calendario	horario	calendario	programar
237	predeterminado	incumplidora	predeterminado	predeterminado	predeterminado	▁39
238	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
239	unión	unión	unión	unión	unión	unión
240	ejecución	ejecución	ejecución	ejecución	ejecución	▁79
241	patrón de repetición	patrón de recaída	patrón de repetición	patrón de repetición	patrón de repetición	patrón de repetición
242	instrucción	instrucción	instrucción	declaración	instrucción	▁87
243	característica	función	característica	característica	característica	▁49
244	ajuste	ajuste	ajuste	ajuste	ajuste	▁7
245	repositorio local	repositorio local	repositorio local	repositorio local	repositorio local	repositorio local
246	guardar	guardar	guardar	guardar	guardar	guardar
247	usar	uso	usar	usar	usar	usar
248	declaración	instrucción	declaración	declaración	declaración	▁87
249	consumo	utilización	consumo	consumo	consumo	▁29
250	asignación	asignación	asignación	asignación	asignación	▁8
251	replication	replicación	replication	replicación	replication	replicación
252	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
253	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
254	▔	▁1	▔	▁	▔	▁95
255	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
256	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción
257	replicación	replicación	replicación	replicación	replicación	replicación
258	estado	bloquearán	estado	bloqueado	estado	▁84
259	informe	informe	informe	informe	informe	informe
260	utilizar	uso	utilizar	usar	utilizar	usar
261	guardar	guardar	guardar	guardar	guardar	guardar
262	paso	paso	paso	paso	paso	paso
263	propósito	propósito	propósito	objetivo	propósito	▁70
264	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad
265	completar	incompleto	completar	completar	completar	▁27
266	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
267	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
268	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
269	emisión	problema	emisión	emisión	emisión	problema
270	informe	lista	informe	informe	informe	informe
271	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
272	▔	pestaña	▔	pestaña	▔	pestaña
273	socio	socio	socio	socio	socio	socio
274	red	red	red	red	red	red
275	socio	socio	socio	socio	socio	socio
276	revisar	editar	revisar	editar	revisar	editar
277	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
278	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
279	sobre	sobre	sobre	acerca	sobre	▁4
280	socio	socio	socio	socio	socio	socio
281	socio	socio	socio	función	socio	rol
282	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
283	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento	gestión de rendimiento
284	contar contrato	contar contrato	contar contrato	contar contrato	contar contrato	▁32
285	guardar	guardar	guardar	guardar	guardar	guardar
286	tipo	procedimiento	tipo	tipo	tipo	tipo
287	editar	editar	editar	editar	editar	editar
288	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
289	tipo de impuesto	tipo de impuesto	tipo de impuesto	tipo de impuesto	tipo de impuesto	tipo de impuesto
290	uso	uso	uso	uso	uso	▁99
291	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
292	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
293	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial
294	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
295	horario	horario	horario	horario	horario	programar
296	tarea	tarea	tarea	tarea	tarea	tarea
297	destino	destino	destino	destino	destino	destino
298	plantilla de rol	plantilla	plantilla de rol	plantilla	plantilla de rol	plantilla de rol
299	programar	horario	programar	horario	programar	programar
300	orden compra	orden compra	orden compra	orden compra	orden compra	▁2
301	acerca	sobre	acerca	acerca	acerca	▁4
302	socios	socio	socios	socio	socios	socio
303	conjunto de elemento	conjunto de elemento	conjunto de elemento	conjunto de elemento	conjunto de elemento	▁59
304	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
305	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
306	pausar	pausa	pausar	pausar	pausar	▁63
307	evaluación	evaluación	evaluación	evaluación	evaluación	evaluación
308	flujo	flujo	flujo	flujo	flujo	flujo
309	agregar	agregar	agregar	agregar	agregar	agregar
310	agregar	agregar	agregar	agregar	agregar	agregar
311	transacción facturada	tipo de transacción	transacción facturada	tipo de transacción	transacción facturada	▁94
312	guardar	guardar	guardar	guardar	guardar	guardar
313	diseño	diseño	diseño	diseño	diseño	▁61
314	guardar	guardar	guardar	guardar	guardar	guardar
315	envío	envío	envío	envío	envío	envío
316	rol	socio	rol	función	rol	rol
317	tipo	procedimiento	tipo	tipo	tipo	tipo
318	ítem	elemento	ítem	elemento	ítem	artículo
319	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
320	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
321	punto final	punto	punto final	punto	punto final	▁47
322	horario	horario	horario	horario	horario	programar
323	rejilla	rejilla	rejilla	rejilla	rejilla	▁54
324	incorporación	agregar	incorporación	agregar	incorporación	agregar
325	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	▁53
326	paso	paso	paso	paso	paso	paso
327	envío	envío	envío	envío	envío	envío
328	tipo	procedimiento	tipo	tipo	tipo	tipo
329	condición	procedimiento	condición	tipo	condición	tipo
330	horarios	horario	horarios	horario	horarios	programar
331	claves	pestaña	claves	pestaña	claves	pestaña
332	socio	socio	socio	socio	socio	socio
333	calificación	calificación	calificación	calificación	calificación	calificación
334	socio	socio	socio	socio	socio	socio
335	dibujo	dibujo	dibujo	dibujo	dibujo	▁44
336	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
337	socio	socio	socio	socio	socio	socio
338	factura	facturar	factura	factura	factura	facturar
339	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
340	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
341	informe	lista	informe	informe	informe	informe
342	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
343	editar	editar	editar	editar	editar	editar
344	socio	socio	socio	socio	socio	socio
345	responsable	socio	responsable	socio	responsable	socio
346	socio	socio	socio	socio	socio	socio
347	contar	contar	contar	contar	contar	▁42
348	socio	socio	socio	socio	socio	socio
349	tiempo procesamiento recepción mercancía	recepción de mercancía	tiempo procesamiento recepción mercancía	recepción de mercancía	tiempo procesamiento recepción mercancía	▁53
350	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
351	flujo	flujo	flujo	flujo	flujo	flujo
352	deseleccionar	deseleccionar	deseleccionar	deseleccionar	deseleccionar	▁41
353	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
354	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
355	requisito	requerimiento	requisito	requerimiento	requisito	▁75
356	cuota	cuota	cuota	cuota	cuota	cuota
357	agregar	agregar	agregar	agregar	agregar	agregar
358	métrica	medida	métrica	medida	métrica	▁62
359	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
360	borrar	eliminar	borrar	eliminar	borrar	borrar
361	socio	socio	socio	socio	socio	socio
362	modificar	editar	modificar	editar	modificar	editar
363	añadir	agregar	añadir	agregar	añadir	agregar
364	▔	procedimiento	▔	tipo	▔	tipo
365	agregar	botón	agregar	botón	agregar	▁21
366	socio	socio	socio	socio	socio	socio
367	informe	informe	informe	informe	informe	informe
368	informe	lista	informe	informe	informe	informe
369	extensión	extensión	extensión	extensión	extensión	extensión
370	operaciones	contar	operaciones	contar	operaciones	▁42
371	ámbito	eliminar	ámbito	eliminar	ámbito	borrar
372	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa	procesamiento en masa
373	unidad	unidad	unidad	unidad	unidad	▁20
374	medida	medida	medida	medida	medida	▁62
375	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
376	restablecer	reinicia	restablecer	reinicia	restablecer	restablecer
377	completar	completa	completar	completa	completar	▁28
378	vencimiento	vencimiento	vencimiento	vencimiento	vencimiento	vencimiento
379	contrato	contrato	contrato	contrato	contrato	▁31
380	consumo	uso	consumo	uso	consumo	▁99
381	mover	mover	mover	mover	mover	mover
382	suministro	suministro	suministro	suministro	suministro	▁90
383	paso	paso	paso	paso	paso	paso
384	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
385	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
386	uso	uso	uso	usar	uso	usar
387	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
388	ubicación negocio	ubicación negocio	ubicación negocio	ubicación negocio	ubicación negocio	▁16
389	acerca	sobre	acerca	acerca	acerca	▁4
390	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
391	informe	lista	informe	informe	informe	informe
392	predeterminado	incumplidora	predeterminado	predeterminado	predeterminado	▁39
393	puesto	tarea	puesto	tarea	puesto	tarea
394	alcance	ámbito	alcance	alcance	alcance	alcance
395	guardar	guardar	guardar	guardar	guardar	guardar
396	informe	lista	informe	informe	informe	informe
397	guardar	guardar	guardar	guardar	guardar	guardar
398	agregar	agregar	agregar	agregar	agregar	agregar
399	tarea	tarea	tarea	tarea	tarea	tarea
400	mostrar	mostrar	mostrar	mostrar	mostrar	mostrar
401	modelo	uso	modelo	usar	modelo	usar
402	guardar	guardar	guardar	guardar	guardar	guardar
403	ahorrar	guardar	ahorrar	guardar	ahorrar	guardar
404	elemento	elemento	elemento	elemento	elemento	artículo
405	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
406	comprobación	medida	comprobación	medida	comprobación	▁62
407	administración	administración	administración	administración	administración	administración
408	socio	socio	socio	socio	socio	socio
409	socio	socio	socio	socio	socio	socio
410	socio	socio	socio	socio	socio	socio
411	promedio	promedio	promedio	promedio	promedio	▁13
412	socio	socio	socio	socio	socio	socio
413	medida	medida	medida	medida	medida	▁62
414	almacén	almacén	almacén	almacén	almacén	▁36
415	recopilación	colección	recopilación	colección	recopilación	recopilación
416	artículo	elemento	artículo	elemento	artículo	artículo
417	eliminar	eliminar	eliminar	eliminar	eliminar	▁73
418	calificación	calificación	calificación	calificación	calificación	calificación
419	mosaico	mosaico	mosaico	mosaico	mosaico	mosaico
420	predeterminado	incumplidora	predeterminado	predeterminado	predeterminado	▁39
421	requisito	requisito	requisito	requisito	requisito	▁71
422	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
423	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
424	función	socio	función	función	función	rol
425	socios	socio	socios	socio	socios	socio
426	modificar	editar	modificar	editar	modificar	editar
427	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
428	enlace	enlace	enlace	enlace	enlace	enlace
429	origen	origen	origen	origen	origen	fuente
430	tipo	procedimiento	tipo	tipo	tipo	tipo
431	eliminar	eliminar	eliminar	eliminar	eliminar	▁46
432	enlace	enlace	enlace	enlace	enlace	enlace
433	control	control	control	control	control	▁34
434	▔	pestaña	▔	pestaña	▔	pestaña
435	socio	socio	socio	socio	socio	socio
436	parámetro	bloquearán	parámetro	bloqueado	parámetro	▁84
437	informe	lista	informe	informe	informe	informe
438	ventaja	ventaja	ventaja	ventaja	ventaja	ventaja
439	regla negocio	regla negocio	regla negocio	regla negocio	regla negocio	▁19
440	socio	socio	socio	socio	socio	socio
441	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
442	añadir	agregar	añadir	agregar	añadir	agregar
443	socio	socio	socio	socio	socio	socio
444	publicación	problema	publicación	emisión	publicación	problema
445	socio	socio	socio	socio	socio	socio
446	socio	procedimiento	socio	tipo	socio	tipo
447	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
448	socio	socio	socio	socio	socio	socio
449	socio	socio	socio	socio	socio	socio
450	descomposición	explosión	descomposición	explosión	descomposición	▁48
451	cumplir	completa	cumplir	completa	cumplir	▁28
452	objetivo	propósito	objetivo	objetivo	objetivo	▁70
453	rol empresa	rol empresa	rol empresa	rol empresa	rol empresa	▁26
454	socios	socio	socios	socio	socios	socio
455	uso	uso	uso	uso	uso	▁99
456	modelo	plantilla	modelo	plantilla	modelo	modelo
457	mejora	mejora	mejora	mejora	mejora	mejora
458	objetivo	destino	objetivo	destino	objetivo	destino
459	rango	rango	rango	rango	rango	intervalo
460	flujo	flujo	flujo	flujo	flujo	flujo
461	plantilla de proceso	plantilla de proceso	plantilla de proceso	plantilla de proceso	plantilla de proceso	▁68
462	ventajas	ventaja	ventajas	ventaja	ventajas	ventaja
463	tarifa	tarifa	tarifa	tarifa	tarifa	tarifa
464	horario	horario	horario	horario	horario	programar
465	eliminar	eliminar	eliminar	eliminar	eliminar	borrar
466	entidad comercial	entidad comercial	entidad comercial	entidad comercial	entidad comercial	▁15
467	establecimiento	sitio	establecimiento	establecimiento	establecimiento	sitio
468	orden compra	orden compra	orden compra	orden compra	orden compra	▁2
469	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	▁10
470	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
471	tarea	tarea	tarea	tarea	tarea	tarea
472	caso uso	caso de uso	caso uso	caso de uso	caso uso	▁100
473	cronograma	horario	cronograma	horario	cronograma	programar
474	término	término	término	término	término	término
475	socio	socio	socio	socio	socio	socio
476	plantilla	plantilla	plantilla	plantilla	plantilla	modelo
477	guardar	guardar	guardar	guardar	guardar	guardar
478	pausar	pausa	pausar	pausar	pausar	▁63
479	tipo	tipo	tipo	tipo	tipo	▁38
480	entidad informante	informe	entidad informante	informe	entidad informante	informe
