	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
84	programación	programación	programación	programación	programación	programación
85	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
86	agregar	agregar	agregar	agregar	agregar	agregar
87	asignación	asignación	asignación	asignación	asignación	▁8
88	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil	página de perfil
89	asignación	asignación	asignación	asignación	asignación	▁8
90	socio	socio	socio	socio	socio	socio
91	incidente	incidente	incidente	incidente	incidente	▁52
92	consumición	consumición	consumición	consumición	consumición	▁25
93	asignación	asignación	asignación	asignación	asignación	▁8
94	asamblea	asamblea	asamblea	asamblea	asamblea	▁11
95	icono	icono	icono	icono	icono	icono
96	borrar	borrar	borrar	eliminar	borrar	borrar
97	clasificación	clasificación	clasificación	clasificación	clasificación	▁88
98	empleo	trabajo	empleo	trabajo	empleo	tarea
99	cliente	cliente	cliente	cliente	cliente	cliente
100	lista	informe	lista	informe	lista	informe
101	tarea	trabajo	tarea	trabajo	tarea	tarea
102	activado	activado	activado	activado	activado	▁99
103	industria	procedimiento	industria	tipo	industria	tipo
104	socio	socio	socio	socio	socio	socio
105	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
106	utilizar	utilizar	utilizar	usar	utilizar	usar
107	tarifa	tarifa	tarifa	tarifa	tarifa	tarifa
108	▔	▁7	▔	confirmación de servicio	▔	confirmación de servicio
109	asignación	asignación	asignación	asignación	asignación	▁8
110	cliente	cliente	cliente	cliente	cliente	▁29
111	artículo	elemento	artículo	elemento	artículo	artículo
112	incidente	incidente	incidente	incidente	incidente	▁52
113	socio-empresarial	socio	socio-empresarial	socio	socio-empresarial	socio
114	categoría de tipo de producto	categoría de tipo de producto	categoría de tipo de producto	categoría de tipo de producto	categoría de tipo de producto	▁66
115	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
116	tipo de transacción	tipo de transacción	tipo de transacción	tipo de transacción	tipo de transacción	▁97
117	facturar	facturar	facturar	facturar	facturar	facturar
118	cuestión	cuestión	cuestión	cuestión	cuestión	▁54
119	salida	salida	salida	salida	salida	▁61
120	guardar	guardar	guardar	guardar	guardar	guardar
121	uso	utilizar	uso	usar	uso	usar
122	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
123	revisión	revisión	revisión	comprobación	revisión	▁22
124	contrato central	contrato central	contrato central	contrato central	contrato central	▁21
125	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
126	entrante	entrante	entrante	entrante	entrante	▁51
127	lista	lista	lista	lista	lista	▁82
128	usar	utilizar	usar	usar	usar	usar
129	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
130	asignación	procedimiento	asignación	tipo	asignación	tipo
131	compartimiento	compartimiento	compartimiento	compartimiento	compartimiento	▁86
132	necesidad	necesidad	necesidad	necesidad	necesidad	necesidad
133	modelo	modelo	modelo	modelo	modelo	modelo
134	tecla	tecla	tecla	agregar	tecla	▁19
135	tiempo	tiempo	tiempo	tiempo	tiempo	tiempo
136	programación	programación	programación	programación	programación	programación
137	fuente	fuente	fuente	fuente	fuente	fuente
138	uso	uso	uso	uso	uso	uso
139	medida	medida	medida	medida	medida	medida
140	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
141	tipo	procedimiento	tipo	tipo	tipo	tipo
142	medida	medida	medida	medida	medida	medida
143	modelo	modelo	modelo	modelo	modelo	modelo
144	completo	completo	completo	completar	completo	completo
145	guardar	guardar	guardar	guardar	guardar	guardar
146	nombre comercial	nombre comercial	nombre comercial	nombre comercial	nombre comercial	▁16
147	prepago	prepago	prepago	prepago	prepago	▁65
148	etapa de proceso	etapa de proceso	etapa de proceso	etapa de proceso	etapa de proceso	paso de proceso
149	programación	programación	programación	programación	programación	programación
150	requisito	necesidad	requisito	necesidad	requisito	necesidad
151	medida	medida	medida	medida	medida	medida
152	comprobación	revisión	comprobación	comprobación	comprobación	▁22
153	suplemento	suplemento	suplemento	suplemento	suplemento	▁92
154	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo	procesamiento paralelo
155	socio	socio	socio	socio	socio	socio
156	rendimiento	obligación	rendimiento	obligación	rendimiento	rendimiento
157	▔	▁6	▔	cálculo	▔	▁79
158	agregar	agregar	agregar	agregar	agregar	agregar
159	botón	tecla	botón	agregar	botón	▁19
160	revisar	revisión	revisar	comprobación	revisar	▁22
161	lista de tarea	lista de trabajo	lista de tarea	lista de trabajo	lista de tarea	lista de trabajo
162	▔	socio	▔	socio	▔	socio
163	sitio	sitio	sitio	sitio	sitio	sitio
164	dirigido	dirigido	dirigido	dirigido	dirigido	▁36
165	etapa de proceso	etapa de proceso	etapa de proceso	etapa de proceso	etapa de proceso	paso de proceso
166	afiliado sap	afiliado sap	afiliado sap	afiliado sap	afiliado sap	▁3
167	pestaña	pestaña	pestaña	pestaña	pestaña	▁64
168	socio	socio	socio	socio	socio	socio
169	agregar	agregar	agregar	agregar	agregar	agregar
170	eliminar	borrar	eliminar	eliminar	eliminar	borrar
171	socio	socio	socio	socio	socio	socio
172	bloquear	bloquear	bloquear	bloquear	bloquear	bloquear
173	plantilla	modelo	plantilla	modelo	plantilla	modelo
174	asignación	asignación	asignación	asignación	asignación	▁8
175	asignación	asignación	asignación	asignación	asignación	▁8
176	terminación	terminación	terminación	terminación	terminación	▁94
177	caso de uso	caso de uso	caso de uso	caso de uso	caso de uso	caso de uso
178	borrar	borrar	borrar	eliminar	borrar	borrar
179	▔	fuente	▔	fuente	▔	fuente
180	gama	gama	gama	gama	gama	▁70
181	paso de proceso	etapa de proceso	paso de proceso	etapa de proceso	paso de proceso	paso de proceso
182	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
183	configuración de elemento	configuración de elemento	configuración de elemento	configuración de elemento	configuración de elemento	▁55
184	explosión	explosión	explosión	explosión	explosión	▁45
185	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
186	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
187	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
188	responsable dato	responsable dato	responsable dato	responsable dato	responsable dato	▁31
189	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente
190	tipo de vista	tipo de vista	tipo de vista	tipo de vista	tipo de vista	▁102
191	guardar	guardar	guardar	guardar	guardar	guardar
192	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
193	medida	medida	medida	medida	medida	medida
194	modelo	modelo	modelo	modelo	modelo	modelo
195	asignación	asignación	asignación	asignación	asignación	▁8
196	etapa	etapa	etapa	etapa	etapa	▁89
197	asignación	asignación	asignación	asignación	asignación	▁8
198	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
199	eliminar	eliminar	eliminar	eliminar	eliminar	▁74
200	agregue	agregar	agregue	agregar	agregue	agregar
201	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial
202	agregar	agregar	agregar	agregar	agregar	agregar
203	socio	socio	socio	socio	socio	socio
204	adquisición	adquisición	adquisición	adquisición	adquisición	▁6
205	modelo	modelo	modelo	modelo	modelo	modelo
206	elemento	elemento	elemento	elemento	elemento	artículo
207	clase	clase	clase	clase	clase	clase
208	inventario	inventario	inventario	inventario	inventario	▁53
209	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
210	tiempo	tiempo	tiempo	tiempo	tiempo	tiempo
211	▔	▁1	▔	▁0	▔	▁33
212	lanzadero	lanzadero	lanzadero	lanzadero	lanzadero	▁56
213	actualización	actualización	actualización	actualización	actualización	▁100
214	artículo	elemento	artículo	elemento	artículo	artículo
215	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
216	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
217	guardar	guardar	guardar	guardar	guardar	guardar
218	tipo	procedimiento	tipo	tipo	tipo	tipo
219	compartimiento	compartimiento	compartimiento	compartimiento	compartimiento	▁86
220	modelo	modelo	modelo	modelo	modelo	modelo
221	rejilla	guardar como	rejilla	guardar como	rejilla	guardar como
222	repositorio	pestaña	repositorio	pestaña	repositorio	pestaña
223	configurar	configurar	configurar	configurar	configurar	▁85
224	modelo	modelo	modelo	modelo	modelo	▁78
225	modelo	modelo	modelo	modelo	modelo	modelo
226	elemento	elemento	elemento	elemento	elemento	artículo
227	agregar	agregar	agregar	agregar	agregar	agregar
228	uso	uso	uso	uso	uso	uso
229	punto	punto	punto	punto	punto	▁43
230	eliminar	borrar	eliminar	eliminar	eliminar	borrar
231	recuperación	recuperación	recuperación	recuperación	recuperación	▁77
232	organización de servicio	organización de servicio	organización de servicio	organización de servicio	organización de servicio	▁84
233	colección	colección	colección	colección	colección	recopilación
234	elemento	configuración de elemento	elemento	configuración de elemento	elemento	▁55
235	filtro	filtro	filtro	filtro	filtro	▁46
236	programación	programación	programación	programación	programación	programación
237	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
238	modelo	modelo	modelo	modelo	modelo	modelo
239	unión	unión	unión	unión	unión	unión
240	tipo de ejecución	tipo de ejecución	tipo de ejecución	tipo de ejecución	tipo de ejecución	▁80
241	patrón de recurrencia	▁4	patrón de recurrencia	patrón de recurrencia	patrón de recurrencia	patrón de repetición
242	despliegue	despliegue	despliegue	declaración	despliegue	▁90
243	función	función	función	función	función	función
244	ajuste	ajuste	ajuste	ajuste	ajuste	▁7
245	repositorio	repositorio	repositorio	repositorio	repositorio	▁58
246	guardar	guardar	guardar	guardar	guardar	guardar
247	usar	utilizar	usar	usar	usar	usar
248	declaración	despliegue	declaración	declaración	declaración	▁90
249	utilización	consumición	utilización	consumición	utilización	▁25
250	asignación	asignación	asignación	asignación	asignación	▁8
251	replicación	replicación	replicación	replicación	replicación	replicación
252	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
253	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
254	transfer	transfer	transfer	transfer	transfer	▁98
255	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
256	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción
257	replicación	replicación	replicación	replicación	replicación	replicación
258	▔	configurar	▔	configurar	▔	▁85
259	declaración	informe	declaración	declaración	declaración	informe
260	▔	utilizar	▔	usar	▔	usar
261	guardado	guardar	guardado	guardar	guardado	guardar
262	paso	paso	paso	paso	paso	paso
263	propósitos	propósitos	propósitos	finalidad	propósitos	▁68
264	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad
265	completar	completo	completar	completar	completar	completo
266	modelo	modelo	modelo	modelo	modelo	modelo
267	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
268	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
269	emisión	cuestión	emisión	cuestión	emisión	▁54
270	informe	informe	informe	informe	informe	informe
271	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
272	tabla	pestaña	tabla	pestaña	tabla	pestaña
273	socio	socio	socio	socio	socio	socio
274	red	red	red	red	red	red
275	socio	socio	socio	socio	socio	socio
276	▔	editar	▔	editar	▔	editar
277	modelo	modelo	modelo	modelo	modelo	modelo
278	eliminar	borrar	eliminar	eliminar	eliminar	borrar
279	cuestión	cuestión	cuestión	acerca	cuestión	▁4
280	socio	socio	socio	socio	socio	socio
281	socio	socio	socio	rol	socio	rol
282	modelo	modelo	modelo	modelo	modelo	modelo
283	performance management	performance management	performance management	performance management	performance management	▁63
284	cuenta	cuenta	cuenta	cuenta	cuenta	▁28
285	guardar	guardar	guardar	guardar	guardar	guardar
286	tipo	procedimiento	tipo	tipo	tipo	tipo
287	editar	editar	editar	editar	editar	editar
288	modelo	modelo	modelo	modelo	modelo	modelo
289	tipo impositivo	tipo impositivo	tipo impositivo	tipo impositivo	tipo impositivo	▁93
290	uso	uso	uso	uso	uso	uso
291	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
292	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
293	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial
294	massivo	massivo	massivo	procesamiento masivo	massivo	▁59
295	programación	programación	programación	programación	programación	programación
296	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
297	objetivo	objetivo	objetivo	objetivo	objetivo	objetivo
298	modelo de rol	modelo	modelo de rol	modelo	modelo de rol	▁78
299	programación	programación	programación	programación	programación	programación
300	orden compra	orden compra	orden compra	orden compra	orden compra	▁2
301	sobre	cuestión	sobre	acerca	sobre	▁4
302	socio	socio	socio	socio	socio	socio
303	conjunto de elemento	configuración de elemento	conjunto de elemento	configuración de elemento	conjunto de elemento	▁55
304	ficha	pestaña	ficha	pestaña	ficha	pestaña
305	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
306	descanso	detener	descanso	descanso	descanso	▁62
307	cumplimiento	cumplimiento	cumplimiento	cumplimiento	cumplimiento	evaluación
308	iflows	iflows	iflows	flujo	iflows	flujo
309	agregar	agregar	agregar	agregar	agregar	agregar
310	agregar	agregar	agregar	agregar	agregar	agregar
311	transacción	tipo de transacción	transacción	tipo de transacción	transacción	▁97
312	guardar	guardar	guardar	guardar	guardar	guardar
313	diseño	diseño	diseño	diseño	diseño	▁57
314	guardar	guardar	guardar	guardar	guardar	guardar
315	envío	envío	envío	categoría	envío	envío
316	rol	socio	rol	rol	rol	rol
317	orden	procedimiento	orden	tipo	orden	tipo
318	artículo	elemento	artículo	elemento	artículo	artículo
319	molde	modelo	molde	modelo	molde	modelo
320	plantilla	modelo	plantilla	modelo	plantilla	modelo
321	punto final	punto	punto final	punto	punto final	▁43
322	programación	programación	programación	programación	programación	programación
323	esquina	esquina	esquina	esquina	esquina	▁49
324	añadir	agregar	añadir	agregar	añadir	agregar
325	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	▁48
326	etapa	paso	etapa	paso	etapa	paso
327	categoría	envío	categoría	categoría	categoría	envío
328	categoría	procedimiento	categoría	tipo	categoría	tipo
329	tipo	procedimiento	tipo	tipo	tipo	tipo
330	hora	programación	hora	programación	hora	programación
331	teclas	pestaña	teclas	pestaña	teclas	pestaña
332	socio	socio	socio	socio	socio	socio
333	rating	rating	rating	calificación	rating	▁72
334	socio	socio	socio	socio	socio	socio
335	dibujo	dibujo	dibujo	dibujo	dibujo	▁40
336	▔	borrar	▔	eliminar	▔	borrar
337	negocio	socio	negocio	socio	negocio	socio
338	partida	facturar	partida	facturar	partida	facturar
339	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
340	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
341	contact	informe	contact	informe	contact	informe
342	tab	pestaña	tab	pestaña	tab	pestaña
343	editar	editar	editar	editar	editar	editar
344	socio	socio	socio	socio	socio	socio
345	▔	socio	▔	socio	▔	socio
346	compañero	socio	compañero	socio	compañero	socio
347	pantalla	pantalla	pantalla	display	pantalla	▁38
348	socio	socio	socio	socio	socio	socio
349	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	▁48
350	tab	pestaña	tab	pestaña	tab	pestaña
351	flujo	iflows	flujo	flujo	flujo	flujo
352	deseleccionar	deseleccionar	deseleccionar	deseleccionar	deseleccionar	▁37
353	borrar	borrar	borrar	eliminar	borrar	borrar
354	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
355	necesidad	necesidad	necesidad	necesidad	necesidad	necesidad
356	cuota	cuota	cuota	cuota	cuota	cuota
357	agregar	agregar	agregar	agregar	agregar	agregar
358	medida	medida	medida	medida	medida	medida
359	▔	pestaña	▔	pestaña	▔	pestaña
360	eliminar	borrar	eliminar	eliminar	eliminar	borrar
361	socio	socio	socio	socio	socio	socio
362	tarjeta	editar	tarjeta	editar	tarjeta	editar
363	agregar	agregar	agregar	agregar	agregar	agregar
364	bolsa	procedimiento	bolsa	tipo	bolsa	tipo
365	agregar	tecla	agregar	agregar	agregar	▁19
366	compañero	socio	compañero	socio	compañero	socio
367	notificación	informe	notificación	declaración	notificación	informe
368	informe	informe	informe	informe	informe	informe
369	extensión	extensión	extensión	extensión	extensión	extensión
370	display	pantalla	display	display	display	▁38
371	▔	borrar	▔	eliminar	▔	borrar
372	procesamiento masivo	massivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁59
373	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial
374	medida	medida	medida	medida	medida	medida
375	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
376	reset	▁5	reset	disponibilidad	reset	▁76
377	completo	completar	completo	completado	completo	▁24
378	expiración	expiración	expiración	expiración	expiración	▁44
379	contrato	contrato	contrato	contrato	contrato	▁27
380	uso	uso	uso	uso	uso	uso
381	mover	mover	mover	mover	mover	mover
382	suministrar	suministrar	suministrar	suministrar	suministrar	suministrar
383	paso	paso	paso	paso	paso	paso
384	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
385	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
386	uso	utilizar	uso	usar	uso	usar
387	eliminar	borrar	eliminar	eliminar	eliminar	borrar
388	lugar negocio	lugar negocio	lugar negocio	lugar negocio	lugar negocio	ubicación
389	acerca	cuestión	acerca	acerca	acerca	▁4
390	panel	pestaña	panel	pestaña	panel	pestaña
391	informe	informe	informe	informe	informe	informe
392	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
393	▔	trabajo	▔	trabajo	▔	tarea
394	perspectiva	lista	perspectiva	lista	perspectiva	▁82
395	guardar	guardar	guardar	guardar	guardar	guardar
396	informe	informe	informe	informe	informe	informe
397	guardar	guardar	guardar	guardar	guardar	guardar
398	añadir	agregar	añadir	agregar	añadir	agregar
399	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
400	configuración	configuración	configuración	configuración	configuración	▁87
401	modelo	utilizar	modelo	usar	modelo	usar
402	guardar	guardar	guardar	guardar	guardar	guardar
403	guardar	guardar	guardar	guardar	guardar	guardar
404	partida	elemento	partida	elemento	partida	artículo
405	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
406	medida	medida	medida	medida	medida	medida
407	administración	administración	administración	administración	administración	administración
408	socio	socio	socio	socio	socio	socio
409	partner	socio	partner	socio	partner	socio
410	socio	socio	socio	socio	socio	socio
411	average	promedio	average	average	average	▁13
412	socio	socio	socio	socio	socio	socio
413	medida	medida	medida	medida	medida	medida
414	data warehouse	data warehouse	data warehouse	data warehouse	data warehouse	▁32
415	recopilación	colección	recopilación	colección	recopilación	recopilación
416	item	elemento	item	elemento	item	artículo
417	eliminar	eliminar	eliminar	eliminar	eliminar	▁74
418	calificación	rating	calificación	calificación	calificación	▁72
419	baldosa	baldosa	baldosa	baldosa	baldosa	▁95
420	predeterminado	▁2	predeterminado	predeterminado	predeterminado	▁35
421	calificación	calificación	calificación	calificación	calificación	▁69
422	eliminar	borrar	eliminar	eliminar	eliminar	borrar
423	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
424	rol	socio	rol	rol	rol	rol
425	▔	socio	▔	socio	▔	socio
426	editar	editar	editar	editar	editar	editar
427	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
428	enlace	enlace	enlace	enlace	enlace	enlace
429	fuente	fuente	fuente	fuente	fuente	fuente
430	tipo	procedimiento	tipo	tipo	tipo	tipo
431	eliminación	eliminación	eliminación	eliminación	eliminación	▁42
432	enlace	enlace	enlace	enlace	enlace	enlace
433	control	control	control	control	control	▁30
434	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
435	socio	socio	socio	socio	socio	socio
436	establecer	configurar	establecer	configurar	establecer	▁85
437	notificación	informe	notificación	informe	notificación	informe
438	beneficio	beneficio	beneficio	beneficio	beneficio	▁14
439	regla negocio	regla negocio	regla negocio	regla negocio	regla negocio	▁18
440	socio	socio	socio	socio	socio	socio
441	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
442	agregar	agregar	agregar	agregar	agregar	agregar
443	socio	socio	socio	socio	socio	socio
444	cuestión	cuestión	cuestión	cuestión	cuestión	▁54
445	socio	socio	socio	socio	socio	socio
446	tipo	procedimiento	tipo	tipo	tipo	tipo
447	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
448	socio	socio	socio	socio	socio	socio
449	socio	socio	socio	socio	socio	socio
450	explosión	explosión	explosión	explosión	explosión	▁45
451	finalización	completar	finalización	completado	finalización	▁24
452	finalidad	propósitos	finalidad	finalidad	finalidad	▁68
453	rol empresa	rol empresa	rol empresa	rol empresa	rol empresa	▁23
454	▔	socio	▔	socio	▔	socio
455	uso	uso	uso	uso	uso	uso
456	modelo	modelo	modelo	modelo	modelo	modelo
457	mejora	mejora	mejora	mejora	mejora	mejora
458	objetivo	objetivo	objetivo	objetivo	objetivo	objetivo
459	rango	gama	rango	gama	rango	▁70
460	flujo	iflows	flujo	flujo	flujo	flujo
461	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso
462	beneficios	beneficio	beneficios	beneficio	beneficios	▁14
463	velocidad	velocidad	velocidad	velocidad	velocidad	▁71
464	agenda	programación	agenda	programación	agenda	programación
465	▔	borrar	▔	eliminar	▔	borrar
466	entidad comercial	entidad comercial	entidad comercial	entidad comercial	entidad comercial	▁15
467	sitio	sitio	sitio	sitio	sitio	sitio
468	orden de compra	orden compra	orden de compra	orden compra	orden de compra	▁2
469	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	▁10
470	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
471	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
472	caso de uso	caso de uso	caso de uso	caso de uso	caso de uso	caso de uso
473	calendario	programación	calendario	programación	calendario	programación
474	término	término	término	término	término	término
475	socio	socio	socio	socio	socio	socio
476	modelo	modelo	modelo	modelo	modelo	modelo
477	guardar	guardar	guardar	guardar	guardar	guardar
478	replicación	detener	replicación	descanso	replicación	▁62
479	tipo	tipo	tipo	tipo	tipo	▁34
480	entidad que reportar	informe	entidad que reportar	declaración	entidad que reportar	informe
481	compañero	socio	compañero	socio	compañero	socio
482	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
483	pareja	socio	pareja	socio	pareja	socio
484	evaluación	cumplimiento	evaluación	cumplimiento	evaluación	evaluación
485	tipo	procedimiento	tipo	tipo	tipo	tipo
486	dunning	dunning	dunning	dunning	dunning	▁41
487	dunning	dunning	dunning	dunning	dunning	▁1
488	hora	tiempo	hora	tiempo	hora	tiempo
489	modelo	modelo	modelo	modelo	modelo	modelo
490	modelo	modelo	modelo	modelo	modelo	modelo
491	usuario	usuario	usuario	usuario	usuario	▁60
