	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
66	репликации	репликации	репликации	репликации	репликации	▁126
67	▔	▁140	▔	▁142	▔	▁146
68	▔	▁33	▔	▁34	▔	▁34
69	▔	▁53	▔	▁54	▔	▁54
70	▔	добавьт	▔	▁7	▔	▁7
71	▔	▁5	▔	▁5	▔	▁5
72	▔	▁96	▔	▁97	▔	▁99
73	▔	▁52	▔	▁53	▔	▁53
74	отпиши	▁176	отпиши	отпиши	отпиши	▁182
75	▔	▁90	▔	▁91	▔	▁93
76	▔	▁162	▔	▁164	▔	▁168
77	▔	▁46	▔	▁47	▔	▁47
78	▔	▁119	▔	▁120	▔	▁122
79	▔	▁76	▔	▁77	▔	▁78
80	▔	▁98	▔	▁99	▔	▁101
81	▔	▁175	▔	▁177	▔	▁181
82	▔	▁166	▔	▁168	▔	▁172
83	▔	▁153	▔	▁155	▔	▁159
84	▔	▁135	▔	▁137	▔	▁141
85	рабочий список	▁175	рабочий список	▁177	рабочий список	▁181
86	▔	добавьт	▔	▁7	▔	▁7
87	▔	▁11	▔	▁12	▔	▁12
88	▔	▁110	▔	▁111	▔	▁113
89	▔	▁11	▔	▁12	▔	▁12
90	▔	▁96	▔	▁97	▔	▁99
91	▔	▁79	▔	▁80	▔	▁81
92	▔	▁42	▔	▁43	▔	▁43
93	▔	▁11	▔	▁12	▔	▁12
94	▔	▁14	▔	▁15	▔	▁15
95	▔	▁77	▔	▁78	▔	▁79
96	▔	▁53	▔	▁54	▔	▁54
97	▔	▁145	▔	▁147	▔	▁151
98	▔	▁83	▔	▁84	▔	▁86
99	▔	▁36	▔	▁37	▔	▁37
100	▔	▁122	▔	▁123	▔	▁127
101	▔	▁83	▔	▁84	▔	▁86
102	▔	▁165	▔	▁167	▔	▁171
103	▔	▁166	▔	▁168	▔	▁172
104	▔	▁96	▔	▁97	▔	▁99
105	▔	▁52	▔	▁53	▔	▁53
106	▔	▁171	▔	▁173	▔	▁177
107	▔	▁69	▔	▁70	▔	▁71
108	▔	▁138	▔	▁140	▔	▁144
109	▔	▁11	▔	▁12	▔	▁12
110	▔	▁46	▔	▁47	▔	▁47
111	▔	▁81	▔	▁82	▔	▁84
112	▔	▁79	▔	▁80	▔	▁81
113	▔	▁96	▔	▁97	▔	▁99
114	▔	▁107	▔	▁108	▔	▁110
115	▔	▁153	▔	▁155	▔	▁159
116	▔	▁163	▔	▁165	▔	▁169
117	▔	▁20	▔	▁21	▔	▁21
118	▔	▁80	▔	▁81	▔	▁83
119	▔	▁94	▔	▁95	▔	▁97
120	▔	▁133	▔	▁135	▔	▁139
121	▔	▁171	▔	▁173	▔	▁177
122	▔	▁153	▔	▁155	▔	▁159
123	▔	▁34	▔	▁35	▔	▁35
124	▔	▁32	▔	▁33	▔	▁33
125	рабочи центро	▁174	рабочи центро	▁176	рабочи центро	▁180
126	▔	▁78	▔	▁79	▔	▁80
127	▔	▁136	▔	▁138	▔	▁142
128	▔	▁171	▔	▁173	▔	▁177
129	▔	▁153	▔	▁155	▔	▁159
130	▔	▁166	▔	▁168	▔	▁172
131	▔	▁141	▔	▁143	▔	▁147
132	▔	▁123	▔	▁125	▔	▁129
133	▔	▁156	▔	▁158	▔	▁162
134	▔	▁29	▔	▁30	▔	▁30
135	▔	▁161	▔	▁163	▔	▁167
136	▔	▁135	▔	▁137	▔	▁141
137	▔	▁146	▔	▁148	▔	▁152
138	▔	▁170	▔	▁172	▔	▁176
139	▔	▁90	▔	▁91	▔	▁93
140	▔	▁174	▔	▁176	▔	▁180
141	▔	▁166	▔	▁168	▔	▁172
142	▔	▁90	▔	▁91	▔	▁93
143	▔	▁156	▔	▁158	▔	▁162
144	▔	▁40	▔	▁41	▔	▁41
145	▔	▁133	▔	▁135	▔	▁139
146	▔	▁25	▔	▁26	▔	▁26
147	▔	▁102	▔	▁103	▔	▁105
148	▔	▁104	▔	▁105	▔	▁107
149	▔	▁135	▔	▁137	▔	▁141
150	▔	▁123	▔	▁125	▔	▁129
151	▔	▁90	▔	▁91	▔	▁93
152	▔	▁34	▔	▁35	▔	▁35
153	▔	▁151	▔	▁153	▔	▁157
154	▔	▁95	▔	▁96	▔	▁98
155	▔	▁96	▔	▁97	▔	▁99
156	▔	▁98	▔	▁99	▔	▁101
157	▔	▁130	▔	▁132	▔	▁136
158	▔	добавьт	▔	▁7	▔	▁7
159	▔	▁29	▔	▁30	▔	▁30
160	▔	▁34	▔	▁35	▔	▁35
161	▔	▁175	▔	▁177	▔	▁181
162	▔	▁96	▔	▁97	▔	▁99
163	▔	▁144	▔	▁146	▔	▁150
164	▔	▁55	▔	▁56	▔	▁56
165	▔	▁104	▔	▁105	▔	▁107
166	▔	▁3	▔	▁3	▔	▁3
167	▔	▁101	▔	▁102	▔	▁104
168	▔	▁96	▔	▁97	▔	▁99
169	▔	добавьт	▔	▁7	▔	▁7
170	▔	▁53	▔	▁54	▔	▁54
171	▔	▁96	▔	▁97	▔	▁99
172	▔	▁88	▔	▁89	▔	▁91
173	▔	▁156	▔	▁158	▔	▁162
174	▔	▁11	▔	▁12	▔	▁12
175	▔	▁11	▔	▁12	▔	▁12
176	▔	▁159	▔	▁161	▔	▁165
177	▔	▁172	▔	▁174	▔	▁178
178	▔	▁53	▔	▁54	▔	▁54
179	▔	▁146	▔	▁148	▔	▁152
180	▔	▁116	▔	▁117	▔	▁119
181	▔	▁104	▔	▁105	▔	▁107
182	▔	▁52	▔	▁53	▔	▁53
183	▔	▁82	▔	▁83	▔	▁85
184	▔	▁66	▔	▁67	▔	▁68
185	▔	▁153	▔	▁155	▔	▁159
186	▔	▁175	▔	▁177	▔	▁181
187	▔	▁175	▔	▁177	▔	▁181
188	▔	▁48	▔	▁49	▔	▁49
189	▔	▁37	▔	▁38	▔	▁38
190	▔	▁173	▔	▁175	▔	▁179
191	▔	▁133	▔	▁135	▔	▁139
192	▔	▁83	▔	▁84	▔	▁86
193	▔	▁90	▔	▁91	▔	▁93
194	▔	▁156	▔	▁158	▔	▁162
195	▔	▁11	▔	▁12	▔	▁12
196	▔	▁147	▔	▁149	▔	▁153
197	▔	▁11	▔	▁12	▔	▁12
198	▔	▁174	▔	▁176	▔	▁180
199	удалени	удалени	удалени	удалени	удалени	▁124
200	▔	добавьт	▔	▁7	▔	▁7
201	▔	▁21	▔	▁22	▔	▁22
202	▔	добавьт	▔	▁7	▔	▁7
203	▔	▁96	▔	▁97	▔	▁99
204	▔	▁6	▔	▁6	▔	▁6
205	▔	▁156	▔	▁158	▔	▁162
206	▔	▁81	▔	▁82	▔	▁84
207	▔	▁35	▔	▁36	▔	▁36
208	инвентарно	инвентарно	инвентарно	инвентарно	инвентарно	▁82
209	▔	▁153	▔	▁155	▔	▁159
210	▔	▁161	▔	▁163	▔	▁167
211	▔	▁50	▔	▁51	▔	▁51
212	▔	▁84	▔	▁85	▔	▁87
213	▔	▁168	▔	▁170	▔	▁174
214	▔	▁81	▔	▁82	▔	▁84
215	▔	▁174	▔	▁176	▔	▁180
216	▔	▁52	▔	▁53	▔	▁53
217	▔	▁133	▔	▁135	▔	▁139
218	▔	▁166	▔	▁168	▔	▁172
219	▔	▁141	▔	▁143	▔	▁147
220	▔	▁156	▔	▁158	▔	▁162
221	▔	▁134	▔	▁136	▔	▁140
222	▔	▁153	▔	▁155	▔	▁159
223	▔	▁140	▔	▁142	▔	▁146
224	▔	▁128	▔	▁130	▔	▁134
225	▔	▁156	▔	▁158	▔	▁162
226	пункто	▁81	пункто	▁82	пункто	▁84
227	▔	добавьт	▔	▁7	▔	▁7
228	▔	▁170	▔	▁172	▔	▁176
229	▔	▁63	▔	▁64	▔	▁65
230	▔	▁53	▔	▁54	▔	▁54
231	▔	▁125	▔	▁127	▔	▁131
232	▔	▁139	▔	▁141	▔	▁145
233	▔	▁38	▔	▁39	▔	▁39
234	▔	▁82	▔	▁83	▔	▁85
235	▔	▁71	▔	▁72	▔	▁73
236	▔	▁135	▔	▁137	▔	▁141
237	▔	▁52	▔	▁53	▔	▁53
238	▔	▁156	▔	▁158	▔	▁162
239	▔	▁167	▔	▁169	▔	▁173
240	▔	▁131	▔	▁133	▔	▁137
241	▔	▁120	▔	▁121	▔	▁123
242	▔	▁148	▔	▁150	▔	▁154
243	▔	▁68	▔	▁69	▔	▁70
244	▔	▁7	▔	▁8	▔	▁8
245	▔	▁87	▔	▁88	▔	▁90
246	▔	▁133	▔	▁135	▔	▁139
247	▔	▁171	▔	▁173	▔	▁177
248	▔	▁148	▔	▁150	▔	▁154
249	▔	▁42	▔	▁43	▔	▁43
250	▔	▁11	▔	▁12	▔	▁12
251	репликаци	репликации	репликаци	репликации	репликаци	▁126
252	▔	▁12	▔	▁13	▔	▁13
253	▔	▁0	▔	▁0	▔	▁0
254	▔	▁164	▔	▁166	▔	▁170
255	▔	▁153	▔	▁155	▔	▁159
256	▔	▁109	▔	▁110	▔	▁112
257	репликации	репликации	репликации	репликации	репликации	▁126
258	▔	▁140	▔	▁142	▔	▁146
259	▔	отчетности	▔	▁124	▔	▁128
260	▔	▁171	▔	▁173	▔	▁177
261	▔	▁133	▔	▁135	▔	▁139
262	▔	▁149	▔	▁151	▔	▁155
263	▔	▁112	▔	▁113	▔	▁115
264	▔	▁114	▔	▁115	▔	▁117
265	▔	▁40	▔	▁41	▔	▁41
266	▔	▁156	▔	▁158	▔	▁162
267	▔	▁12	▔	▁13	▔	▁13
268	▔	▁0	▔	▁0	▔	▁0
269	▔	▁80	▔	▁81	▔	▁83
270	▔	▁122	▔	▁123	▔	▁127
271	▔	▁153	▔	▁155	▔	▁159
272	▔	▁153	▔	▁155	▔	▁159
273	▔	▁96	▔	▁97	▔	▁99
274	▔	▁93	▔	▁94	▔	▁96
275	▔	▁96	▔	▁97	▔	▁99
276	▔	▁61	▔	▁62	▔	▁63
277	▔	▁156	▔	▁158	▔	▁162
278	▔	▁53	▔	▁54	▔	▁54
279	▔	▁4	▔	▁4	▔	▁4
280	▔	▁96	▔	▁97	▔	▁99
281	▔	▁127	▔	▁129	▔	▁133
282	▔	▁156	▔	▁158	▔	▁162
283	▔	▁99	▔	▁100	▔	▁102
284	▔	▁45	▔	▁46	▔	▁46
285	▔	▁133	▔	▁135	▔	▁139
286	▔	▁166	▔	▁168	▔	▁172
287	▔	▁61	▔	▁62	▔	▁63
288	▔	▁156	▔	▁158	▔	▁162
289	▔	▁155	▔	▁157	▔	▁161
290	▔	▁170	▔	▁172	▔	▁176
291	▔	▁12	▔	▁13	▔	▁13
292	▔	▁0	▔	▁0	▔	▁0
293	▔	▁22	▔	▁23	▔	▁23
294	▔	▁89	▔	▁90	▔	▁92
295	▔	▁135	▔	▁137	▔	▁141
296	рабочи	▁83	рабочи	▁84	рабочи	▁86
297	▔	▁154	▔	▁156	▔	▁160
298	▔	▁128	▔	▁130	▔	▁134
299	▔	▁135	▔	▁137	▔	▁141
300	▔	▁2	▔	▁2	▔	▁2
301	▔	▁4	▔	▁4	▔	▁4
302	▔	▁96	▔	▁97	▔	▁99
303	▔	▁82	▔	▁83	▔	▁85
304	▔	▁153	▔	▁155	▔	▁159
305	▔	▁56	▔	▁57	▔	▁57
306	▔	▁97	▔	▁98	▔	▁100
307	▔	▁15	▔	▁16	▔	▁16
308	▔	▁73	▔	▁74	▔	▁75
309	▔	▁10	▔	▁11	▔	▁11
310	▔	добавьт	▔	▁7	▔	▁7
311	▔	▁163	▔	▁165	▔	▁169
312	▔	▁133	▔	▁135	▔	▁139
313	▔	▁85	▔	▁86	▔	▁88
314	▔	▁133	▔	▁135	▔	▁139
315	▔	▁142	▔	▁144	▔	▁148
316	▔	▁127	▔	▁129	▔	▁133
317	▔	▁166	▔	▁168	▔	▁172
318	▔	▁81	▔	▁82	▔	▁84
319	шаблона	▁156	шаблона	▁158	шаблона	▁162
320	▔	▁156	▔	▁158	▔	▁162
321	▔	▁63	▔	▁64	▔	▁65
322	▔	▁135	▔	▁137	▔	▁141
323	▔	▁75	▔	▁76	▔	▁77
324	▔	добавьт	▔	▁7	▔	▁7
325	▔	▁74	▔	▁75	▔	▁76
326	▔	▁149	▔	▁151	▔	▁155
327	▔	▁142	▔	▁144	▔	▁148
328	▔	▁166	▔	▁168	▔	▁172
329	▔	▁166	▔	▁168	▔	▁172
330	▔	▁135	▔	▁137	▔	▁141
331	▔	▁153	▔	▁155	▔	▁159
332	▔	▁96	▔	▁97	▔	▁99
333	▔	▁118	▔	▁119	▔	▁121
334	▔	▁96	▔	▁97	▔	▁99
335	рисунко	рисунко	рисунко	рисунко	рисунко	▁61
336	▔	▁53	▔	▁54	▔	▁54
337	▔	▁96	▔	▁97	▔	▁99
338	▔	▁20	▔	▁21	▔	▁21
339	рабочег цент	▁174	рабочег цент	▁176	рабочег цент	▁180
340	▔	▁153	▔	▁155	▔	▁159
341	▔	▁122	▔	▁123	▔	▁127
342	▔	▁153	▔	▁155	▔	▁159
343	▔	▁61	▔	▁62	▔	▁63
344	▔	▁96	▔	▁97	▔	▁99
345	▔	▁96	▔	▁97	▔	▁99
346	▔	▁96	▔	▁97	▔	▁99
347	▔	▁58	▔	▁59	▔	▁59
348	▔	▁96	▔	▁97	▔	▁99
349	▔	▁74	▔	▁75	▔	▁76
350	▔	▁153	▔	▁155	▔	▁159
351	▔	▁73	▔	▁74	▔	▁75
352	▔	▁57	▔	▁58	▔	▁58
353	▔	▁53	▔	▁54	▔	▁54
354	▔	▁153	▔	▁155	▔	▁159
355	▔	▁123	▔	▁125	▔	▁129
356	▔	▁115	▔	▁116	▔	▁118
357	▔	добавьт	▔	▁7	▔	▁7
358	▔	▁90	▔	▁91	▔	▁93
359	▔	▁153	▔	▁155	▔	▁159
360	▔	▁53	▔	▁54	▔	▁54
361	▔	▁96	▔	▁97	▔	▁99
362	▔	▁61	▔	▁62	▔	▁63
363	▔	добавьт	▔	▁7	▔	▁7
364	▔	▁166	▔	▁168	▔	▁172
365	▔	▁29	▔	▁30	▔	▁30
366	▔	▁96	▔	▁97	▔	▁99
367	▔	отчетности	▔	▁124	▔	▁128
368	▔	▁122	▔	▁123	▔	▁127
369	▔	▁67	▔	▁68	▔	▁69
370	▔	▁58	▔	▁59	▔	▁59
371	▔	▁53	▔	▁54	▔	▁54
372	▔	▁89	▔	▁90	▔	▁92
373	▔	▁28	▔	▁29	▔	▁29
374	▔	▁90	▔	▁91	▔	▁93
375	▔	▁153	▔	▁155	▔	▁159
376	▔	▁124	▔	▁126	▔	▁130
377	▔	▁41	▔	▁42	▔	▁42
378	▔	▁65	▔	▁66	▔	▁67
379	▔	▁44	▔	▁45	▔	▁45
380	▔	▁170	▔	▁172	▔	▁176
381	▔	▁92	▔	▁93	▔	▁95
382	▔	▁152	▔	▁154	▔	▁158
383	▔	▁149	▔	▁151	▔	▁155
384	▔	▁12	▔	▁13	▔	▁13
385	▔	▁0	▔	▁0	▔	▁0
386	▔	▁171	▔	▁173	▔	▁177
387	▔	▁53	▔	▁54	▔	▁54
388	▔	▁24	▔	▁25	▔	▁25
389	▔	▁4	▔	▁4	▔	▁4
390	▔	▁153	▔	▁155	▔	▁159
391	▔	▁122	▔	▁123	▔	▁127
392	▔	▁52	▔	▁53	▔	▁53
393	▔	▁83	▔	▁84	▔	▁86
394	▔	▁136	▔	▁138	▔	▁142
395	▔	▁133	▔	▁135	▔	▁139
396	▔	▁122	▔	▁123	▔	▁127
397	▔	▁133	▔	▁135	▔	▁139
398	▔	добавьт	▔	▁7	▔	▁7
399	▔	▁83	▔	▁84	▔	▁86
400	▔	▁143	▔	▁145	▔	▁149
401	▔	▁171	▔	▁173	▔	▁177
402	▔	▁133	▔	▁135	▔	▁139
403	▔	▁133	▔	▁135	▔	▁139
404	▔	▁81	▔	▁82	▔	▁84
405	▔	▁56	▔	▁57	▔	▁57
406	▔	▁90	▔	▁91	▔	▁93
407	▔	▁8	▔	▁9	▔	▁9
408	▔	▁96	▔	▁97	▔	▁99
409	▔	▁96	▔	▁97	▔	▁99
410	▔	▁96	▔	▁97	▔	▁99
411	▔	▁18	▔	▁19	▔	▁19
412	▔	▁96	▔	▁97	▔	▁99
413	▔	▁90	▔	▁91	▔	▁93
414	▔	▁49	▔	▁50	▔	▁50
415	▔	▁38	▔	▁39	▔	▁39
416	▔	▁81	▔	▁82	▔	▁84
417	▔	удалени	▔	удалени	▔	▁124
418	▔	▁118	▔	▁119	▔	▁121
419	▔	▁160	▔	▁162	▔	▁166
420	▔	▁52	▔	▁53	▔	▁53
421	▔	▁113	▔	▁114	▔	▁116
422	▔	▁53	▔	▁54	▔	▁54
423	▔	▁153	▔	▁155	▔	▁159
424	▔	▁127	▔	▁129	▔	▁133
425	▔	▁96	▔	▁97	▔	▁99
426	▔	▁61	▔	▁62	▔	▁63
427	▔	▁153	▔	▁155	▔	▁159
428	▔	▁86	▔	▁87	▔	▁89
429	▔	▁146	▔	▁148	▔	▁152
430	▔	▁166	▔	▁168	▔	▁172
431	▔	▁62	▔	▁63	▔	▁64
432	▔	▁86	▔	▁87	▔	▁89
433	▔	▁47	▔	▁48	▔	▁48
434	▔	▁153	▔	▁155	▔	▁159
435	▔	▁96	▔	▁97	▔	▁99
436	▔	▁140	▔	▁142	▔	▁146
437	▔	▁122	▔	▁123	▔	▁127
438	▔	▁19	▔	▁20	▔	▁20
439	▔	▁27	▔	▁28	▔	▁28
440	▔	▁96	▔	▁97	▔	▁99
441	▔	▁153	▔	▁155	▔	▁159
442	▔	добавьт	▔	▁7	▔	▁7
443	▔	▁96	▔	▁97	▔	▁99
444	▔	▁80	▔	▁81	▔	▁83
445	▔	▁96	▔	▁97	▔	▁99
446	▔	▁166	▔	▁168	▔	▁172
447	▔	▁153	▔	▁155	▔	▁159
448	▔	▁96	▔	▁97	▔	▁99
449	▔	▁96	▔	▁97	▔	▁99
450	▔	▁66	▔	▁67	▔	▁68
451	▔	▁41	▔	▁42	▔	▁42
452	▔	▁112	▔	▁113	▔	▁115
453	▔	▁39	▔	▁40	▔	▁40
454	▔	▁96	▔	▁97	▔	▁99
455	▔	▁170	▔	▁172	▔	▁176
456	▔	▁156	▔	▁158	▔	▁162
457	▔	▁64	▔	▁65	▔	▁66
458	▔	▁154	▔	▁156	▔	▁160
459	▔	▁116	▔	▁117	▔	▁119
460	▔	▁73	▔	▁74	▔	▁75
461	▔	▁105	▔	▁106	▔	▁108
462	▔	▁19	▔	▁20	▔	▁20
463	▔	▁117	▔	▁118	▔	▁120
464	▔	▁135	▔	▁137	▔	▁141
465	▔	▁53	▔	▁54	▔	▁54
466	▔	▁23	▔	▁24	▔	▁24
467	▔	▁144	▔	▁146	▔	▁150
468	▔	▁2	▔	▁2	▔	▁2
469	▔	▁13	▔	▁14	▔	▁14
470	▔	▁0	▔	▁0	▔	▁0
471	▔	▁83	▔	▁84	▔	▁86
472	▔	▁172	▔	▁174	▔	▁178
473	▔	▁135	▔	▁137	▔	▁141
474	▔	▁158	▔	▁160	▔	▁164
475	▔	▁96	▔	▁97	▔	▁99
476	▔	▁156	▔	▁158	▔	▁162
477	▔	▁133	▔	▁135	▔	▁139
478	▔	▁97	▔	▁98	▔	▁100
479	▔	▁51	▔	▁52	▔	▁52
480	▔	отчетности	▔	▁124	▔	▁128
481	▔	▁96	▔	▁97	▔	▁99
482	▔	▁83	▔	▁84	▔	▁86
483	▔	▁96	▔	▁97	▔	▁99
484	▔	▁15	▔	▁16	▔	▁16
485	▔	▁166	▔	▁168	▔	▁172
486	▔	▁60	▔	▁61	▔	▁62
487	▔	▁1	▔	▁1	▔	▁1
488	▔	▁161	▔	▁163	▔	▁167
489	▔	▁156	▔	▁158	▔	▁162
490	▔	▁156	▔	▁158	▔	▁162
491	▔	▁91	▔	▁92	▔	▁94
492	▔	▁157	▔	▁159	▔	▁163
493	▔	▁33	▔	▁34	▔	▁34
494	▔	добавьт	▔	▁7	▔	▁7
495	▔	▁52	▔	▁53	▔	▁53
496	▔	▁70	▔	▁71	▔	▁72
497	▔	▁89	▔	▁90	▔	▁92
498	▔	▁156	▔	▁158	▔	▁162
499	▔	▁108	▔	▁109	▔	▁111
500	▔	▁81	▔	▁82	▔	▁84
501	▔	▁88	▔	▁89	▔	▁91
502	▔	▁130	▔	▁132	▔	▁136
503	▔	▁24	▔	▁25	▔	▁25
504	пропустит	▁130	пропустит	▁132	пропустит	▁136
505	распланироват	▁135	распланироват	▁137	распланироват	▁141
506	▔	▁153	▔	▁155	▔	▁159
507	▔	▁133	▔	▁135	▔	▁139
508	▔	▁53	▔	▁54	▔	▁54
509	▔	добавьт	▔	▁7	▔	▁7
510	▔	▁72	▔	▁73	▔	▁74
511	▔	▁100	▔	▁101	▔	▁103
512	▔	▁16	▔	▁17	▔	▁17
513	▔	▁16	▔	▁17	▔	▁17
514	▔	▁171	▔	▁173	▔	▁177
515	▔	▁132	▔	▁134	▔	▁138
516	▔	▁156	▔	▁158	▔	▁162
517	▔	▁153	▔	▁155	▔	▁159
518	▔	▁135	▔	▁137	▔	▁141
519	▔	▁153	▔	▁155	▔	▁159
520	▔	▁153	▔	▁155	▔	▁159
521	▔	▁96	▔	▁97	▔	▁99
522	▔	▁9	▔	▁10	▔	▁10
523	▔	▁59	▔	▁60	▔	▁60
524	▔	▁166	▔	▁168	▔	▁172
525	▔	▁26	▔	▁27	▔	▁27
526	▔	▁17	▔	▁18	▔	▁18
527	▔	▁130	▔	▁132	▔	▁136
528	▔	▁53	▔	▁54	▔	▁54
529	▔	▁96	▔	▁97	▔	▁99
530	▔	▁12	▔	▁13	▔	▁13
531	▔	▁0	▔	▁0	▔	▁0
532	▔	▁53	▔	▁54	▔	▁54
533	▔	▁138	▔	▁140	▔	▁144
534	▔	▁156	▔	▁158	▔	▁162
535	▔	▁133	▔	▁135	▔	▁139
536	▔	▁96	▔	▁97	▔	▁99
537	▔	▁85	▔	▁86	▔	▁88
