	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
110	terminübersichen	zeitplan	terminübersichen	zeitplan	terminübersichen	zeitplan
111	wechsel	wechsel	wechsel	wechsel	wechsel	▁25
112	kategorie	kategorie	kategorie	kategorie	kategorie	kategorie
113	dienstleistung	dienstleistung	dienstleistung	dienstleistung	dienstleistung	▁111
114	datenlieferanen	datenanbieter	datenlieferanen	datenanbieter	datenlieferanen	datenanbieter
115	verfügbar	bestätigungsmenge	verfügbar	bestätigungsmenge	verfügbar	zuweisen
116	speicherplatz	raum	speicherplatz	space	speicherplatz	space
117	erkenntnis	erkenntnis	erkenntnis	erkenntnis	erkenntnis	▁66
118	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
119	bereich	raum	bereich	space	bereich	space
120	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	speicherressourcen	▁120
121	teilen	weitergeben	teilen	teilen	teilen	teilen
122	veröffentlichung	version	veröffentlichung	release	veröffentlichung	freigabe
123	datenzugriffskontrollen	datenzugriffssteuern	datenzugriffskontrollen	datenzugriffssteuern	datenzugriffskontrollen	▁7
124	beschränkung	beschränkung	beschränkung	einschränkung	beschränkung	beschränkung
125	datum	datum	datum	datum	datum	▁114
126	interface	interface	interface	interface	interface	▁68
127	nachricht	meldung	nachricht	nachricht	nachricht	message
128	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	aktivierung	▔ertrat<sos>	▁41
129	datenanbieters	datenanbieter	datenanbieters	datenanbieter	datenanbieters	datenanbieter
130	referenzdaten	referenzdaten	referenzdaten	referenzdaten	referenzdaten	▁94
131	umstellen	▔ertrat<sos>	umstellen	aktivierung	umstellen	▁41
132	veröffentlichung	version	veröffentlichung	release	veröffentlichung	freigabe
133	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
134	bereitstellung	▔ertrat<sos>	bereitstellung	aktivierung	bereitstellung	▁41
135	aktualisierung	aktualisierung	aktualisierung	aktualisierung	aktualisierung	▁134
136	fähigkeit	qualifikation	fähigkeit	fähigkeit	fähigkeit	qualifikation
137	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁51
138	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
139	einfügen	einfügen	einfügen	einfügen	einfügen	einfügen
140	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	spalte	▔ertrat<sos>	▁5
141	geschäftsanalysen	erkenntnis	geschäftsanalysen	erkenntnis	geschäftsanalysen	▁66
142	bereitstellungsen	▔ertrat<sos>	bereitstellungsen	aktivierung	bereitstellungsen	▁41
143	raum	raum	raum	space	raum	space
144	personendaten	personendaten	personendaten	personenbezogen datum	personendaten	personenbezogen datum
145	arbeitsplatzzuweissen	▔ertrat<sos>	arbeitsplatzzuweissen	arbeitsplatzzuweissen	arbeitsplatzzuweissen	▁140
146	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
147	pressemitteilung	version	pressemitteilung	release	pressemitteilung	freigabe
148	space	raum	space	space	space	space
149	geschäftsbedeutungen	geschäftsbedeutungen	geschäftsbedeutungen	geschäftsbedeutungen	geschäftsbedeutungen	▁21
150	verbrauchsmodellen	konsummodell	verbrauchsmodellen	verbrauchsmodell	verbrauchsmodellen	verbrauchsmodell
151	thema	thema	thema	fehlerbericht	thema	problem
152	verbrauchsmodell	konsummodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell
153	startdatum	anfangszeitpunkt	startdatum	anfangszeitpunkt	startdatum	▁118
154	namespacen	namespacen	namespacen	namespacen	namespacen	namespacen
155	deployment	▔ertrat<sos>	deployment	aktivierung	deployment	▁41
156	job	job	job	job	job	job
157	raum	raum	raum	space	raum	space
158	spacedatum	raum	spacedatum	space	spacedatum	space
159	verfügbaren kapazität	verfügbaren kapazität	verfügbaren kapazität	verfügbaren kapazität	verfügbaren kapazität	▁18
160	vertrag	vertrag	vertrag	vertrag	vertrag	vertrag
161	verlängerungsklauseln	verlängerungsklauseln	verlängerungsklauseln	verlängerungsklauseln	verlängerungsklauseln	▁97
162	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter	datenanbieter
163	space	raum	space	space	space	space
164	speicherplatz	raum	speicherplatz	space	speicherplatz	space
165	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
166	datenrestriktionen	beschränkung	datenrestriktionen	einschränkung	datenrestriktionen	beschränkung
167	weiterleitung	weiterleitung	weiterleitung	massentransfer	weiterleitung	übertragung
168	vertragsverlängerung	verlängerungsklauseln	vertragsverlängerung	verlängerungsklauseln	vertragsverlängerung	▁97
169	analysemodellen	konsummodell	analysemodellen	verbrauchsmodell	analysemodellen	verbrauchsmodell
170	speicherplatz	raum	speicherplatz	space	speicherplatz	space
171	tabelle	tabelle	tabelle	tabelle	tabelle	▁4
172	service	dienstleistung	service	dienstleistung	service	▁111
173	verweisen	referenzdaten	verweisen	referenzdaten	verweisen	▁94
174	implementierungselemen	element	implementierungselemen	artikel	implementierungselemen	artikel
175	räumlich	raum	räumlich	space	räumlich	space
176	endbenutzer	endbenutzer	endbenutzer	endbenutzer	endbenutzer	endbenutzer
177	creator	creator	creator	creator	creator	creator
178	grafikansicht	grafikansicht	grafikansicht	grafikansicht	grafikansicht	▁58
179	problem	thema	problem	fehlerbericht	problem	problem
180	issues	issues	issues	abschnitt	issues	▁83
181	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁20
182	sql	sql	sql	sql	sql	▁108
183	update	aktualisierung	update	aktualisierung	update	▁134
184	nachricht	meldung	nachricht	nachricht	nachricht	message
185	bereich	raum	bereich	space	bereich	space
186	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	auslöser
187	seitenleisten	seitenfenster	seitenleisten	seitenfenster	seitenleisten	▁113
188	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
189	vertragsart	klauselart	vertragsart	typ	vertragsart	typ
190	nachricht	meldung	nachricht	nachricht	nachricht	message
191	auftrag	auftragsbearbeitungen	auftrag	auftrag	auftrag	auftrag
192	vorfall	vorfall	vorfall	vorfall	vorfall	▁63
193	sitzung	sitzung	sitzung	sitzung	sitzung	sitzung
194	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan
195	dokument	dokument	dokument	dokument	dokument	beleg
196	entfernen	zeitplan	entfernen	zeitplan	entfernen	zeitplan
197	diagramm	diagramm	diagramm	diagramm	diagramm	diagramm
198	einschränkung	version	einschränkung	release	einschränkung	freigabe
199	statisch	klauselart	statisch	typ	statisch	typ
200	beleg	dokument	beleg	dokument	beleg	beleg
201	revision	revision	revision	revision	revision	▁102
202	datenlieferantum	datenanbieter	datenlieferantum	datenanbieter	datenlieferantum	datenanbieter
203	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung
204	übermitteln	weiterleitung	übermitteln	massentransfer	übermitteln	übertragung
205	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
206	homepage	homepage	homepage	homepage	homepage	▁82
207	einschränkung	beschränkung	einschränkung	einschränkung	einschränkung	beschränkung
208	über	über	über	über	über	über
209	einhaltungserfordernis	konformitätsanfordern	einhaltungserfordernis	compliance	einhaltungserfordernis	compliance
210	tabellenansicht	tabellenansicht	tabellenansicht	tabellenansicht	tabellenansicht	tabellenansicht
211	routing	routing	routing	routing	routing	▁104
212	speichertyp	speichertyp	speichertyp	speichertyp	speichertyp	speichertyp
213	client	analytisch	client	analytisch	client	client
214	prüfen	prüfen	prüfen	checken	prüfen	prüfung
215	verbrauchsmodell	konsummodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell	verbrauchsmodell
216	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan
217	abfrage	anfrage	abfrage	abfrage	abfrage	abfrage
218	ort	raum	ort	space	ort	space
219	aufgabe	aufgabe	aufgabe	aufgabe	aufgabe	▁13
220	warteschlange	warteschlange	warteschlange	warteschlange	warteschlange	warteschlange
221	umrecenuhunus	umrecenuhunus	umrecenuhunus	umrecenuhunus	umrecenuhunus	▁93
222	arbeitspaket	arbeitspaket	arbeitspaket	arbeitspaket	arbeitspaket	▁141
223	typ|type|typus	klauselart	typ|type|typus	typ	typ|type|typus	typ
224	artikel	element	artikel	artikel	artikel	artikel
225	schnellaktion	aktion	schnellaktion	aktion	schnellaktion	aktion
226	schnellaktion	aktion	schnellaktion	aktion	schnellaktion	aktion
227	filter	zeitplan	filter	zeitplan	filter	zeitplan
228	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
229	konzernintern	konzernübergreifen	konzernintern	intercompanyen	konzernintern	▁67
230	nutzunabrechningen	nutzunabrechningen	nutzunabrechningen	nutzunabrechningen	nutzunabrechningen	▁136
231	produktionsordnen	produktionsordnen	produktionsordnen	produktionsordnen	produktionsordnen	▁3
232	produktionsordnen	produktionsordnen	produktionsordnen	produktionsordnen	produktionsordnen	▁92
233	dokumentenstatus	dokumentenstatus	dokumentenstatus	dokumentenstatus	dokumentenstatus	▁46
234	docktermin	docktermin	docktermin	docktermin	docktermin	▁11
235	bereich	raum	bereich	space	bereich	space
236	art	klauselart	art	typ	art	typ
237	position	position	position	position	position	▁88
238	belastung	belastung	belastung	belastung	belastung	▁74
239	fehlerdiagnosen	fehlerdiagnosen	fehlerdiagnosen	fehlerdiagnosen	fehlerdiagnosen	▁132
240	access control	datenzugriffssteuern	access control	datenzugriffssteuern	access control	▁7
241	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁99
242	pausieren	pausieren	pausieren	pausieren	pausieren	pausieren
243	aktualisieren	aktualisieren	aktualisieren	aktualisieren	aktualisieren	aktualisieren
244	akzeptieren	akzeptieren	akzeptieren	akzeptieren	akzeptieren	▁6
245	ware	element	ware	artikel	ware	artikel
246	hinweis	hinweis	hinweis	hinweis	hinweis	▁44
247	anbieter	anbieter	anbieter	anbieter	anbieter	anbieter
248	aufgabe	aufgabe	aufgabe	aufgabe	aufgabe	aufgabe
249	verarbeitung	verarbeitung	verarbeitung	verarbeitung	verarbeitung	verarbeitung
250	tollensammlung	tollensammlung	tollensammlung	tollensammlung	tollensammlung	▁29
251	symbol	symbol	symbol	symbol	symbol	symbol
252	standardmäßig	standardmäßig	standardmäßig	standardmäßig	standardmäßig	▁38
253	verkauf	verkauf	verkauf	verkauf	verkauf	verkauf
254	verkauf	verkauf	verkauf	verkauf	verkauf	verkauf
255	▔ertrat<sos>	aufgabe	▔ertrat<sos>	aufgabe	▔ertrat<sos>	▁13
256	dokument	dokument	dokument	dokument	dokument	beleg
257	zahlungsmetheden	zahlungsmetheden	zahlungsmetheden	zahlungsmetheden	zahlungsmetheden	▁86
258	split	split	split	split	split	▁116
259	materialgruppe	materialgruppe	materialgruppe	materialgruppe	materialgruppe	materialgruppe
260	personenbezogen datum	personendaten	personenbezogen datum	personenbezogen datum	personenbezogen datum	personenbezogen datum
261	bericht	berichtsperioden	bericht	bericht	bericht	bericht
262	checken	prüfen	checken	checken	checken	prüfung
263	compliance	konformitätsanfordern	compliance	compliance	compliance	compliance
264	ergebnisdarstellang	ergebnisdarstellang	ergebnisdarstellang	ergebnisdarstellang	ergebnisdarstellang	▁107
265	sequenz	sequenz	sequenz	folge	sequenz	▁110
266	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
267	stornieren	stornieren	stornieren	stornieren	stornieren	▁24
268	unterschied	unterschied	unterschied	unterschied	unterschied	▁43
269	routing	routing	routing	routing	routing	▁104
270	mitteilung	benachrichtigung	mitteilung	benachrichtigung	mitteilung	benachrichtigung
271	überprüfung	überprüfung	überprüfung	überprüfung	überprüfung	▁139
272	folgend	folgend	folgend	folgend	folgend	▁55
273	schritt	aktion	schritt	aktion	schritt	aktion
274	schritt	aktion	schritt	aktion	schritt	aktion
275	hochladen	hochladen	hochladen	hochladen	hochladen	▁135
276	instandhaltungsplan	instandhaltungsplan	instandhaltungsplan	instandhaltungsplan	instandhaltungsplan	instandhaltungsplan
277	plan	zeitplan	plan	zeitplan	plan	zeitplan
278	teilen	weitergeben	teilen	teilen	teilen	teilen
279	übereinstimmung	übereinstimmung	übereinstimmung	prozentwert	übereinstimmung	▁87
280	zuweisen	bestätigungsmenge	zuweisen	bestätigungsmenge	zuweisen	zuweisen
281	compliance	konformitätsanfordern	compliance	compliance	compliance	compliance
282	kennwerten	kennwerten	kennwerten	kennwerten	kennwerten	▁137
283	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
284	▔ertrat<sos>	versionsverlaufen	▔ertrat<sos>	historie	▔ertrat<sos>	▁61
285	aufbewahrungsperioden	aufbewahrungsperioden	aufbewahrungsperioden	aufbewahrungsdauern	aufbewahrungsperioden	▁101
286	erledigen	element	erledigen	artikel	erledigen	artikel
287	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen	▔ertrat<sos>	erstellen
288	zahlung	zahlung	zahlung	zahlung	zahlung	▁84
289	folgend	folgend	folgend	folgend	folgend	▁55
290	dialogtex	dialogtex	dialogtex	dialogtex	dialogtex	▁42
291	vertrag	vertrag	vertrag	vertrag	vertrag	vertrag
292	bericht	berichtsperioden	bericht	bericht	bericht	bericht
293	punkt	punkt	punkt	punkt	punkt	▁36
294	seitenfenster	seitenfenster	seitenfenster	seitenfenster	seitenfenster	▁113
295	bereich	raum	bereich	space	bereich	space
296	zeitraum	zeitraum	zeitraum	zeitraum	zeitraum	▁57
297	store	store	store	store	store	▁121
298	aktivierung	▔ertrat<sos>	aktivierung	aktivierung	aktivierung	▁41
299	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
300	test	klauselart	test	typ	test	typ
301	space	raum	space	space	space	space
302	verknüpfung	verknüpfung	verknüpfung	entitys	verknüpfung	▁14
303	raum	raum	raum	space	raum	space
304	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
305	vermögenswert	vermögenswert	vermögenswert	anlagenwertentschreiben	vermögenswert	vermögenswert
306	ausgleichseintragen	ausgleichseintragen	ausgleichseintragen	ausgleichseintragen	ausgleichseintragen	▁28
307	verordnung	verordnung	verordnung	verordnung	verordnung	▁96
308	änderungsdokument	änderungsdokument	änderungsdokument	änderungsdokument	änderungsdokument	▁26
309	typ	klauselart	typ	typ	typ	typ
310	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
311	compliance	konformitätsanfordern	compliance	compliance	compliance	compliance
312	kategorie	kategorie	kategorie	kategorie	kategorie	kategorie
313	zugriffssteueringen	datenzugriffssteuern	zugriffssteueringen	datenzugriffssteuern	zugriffssteueringen	▁7
314	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung	benachrichtigung
315	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
316	platz	raum	platz	space	platz	space
317	beleg	dokument	beleg	dokument	beleg	beleg
318	antrag	antrag	antrag	anfrage	antrag	antrag
319	grupperungsregeln	grupperungsregeln	grupperungsregeln	grupperungsregeln	grupperungsregeln	▁60
320	durchfahren|durchführen	durchfahren|durchführen	durchfahren|durchführen	durchfahren|durchführen	durchfahren|durchführen	▁49
321	anlagenwertentschreiben	vermögenswert	anlagenwertentschreiben	anlagenwertentschreiben	anlagenwertentschreiben	vermögenswert
322	aufgabe	aufgabe	aufgabe	aufgabe	aufgabe	▁13
323	benutzerdefiniert	benutzerdefiniert	benutzerdefiniert	anforderung	benutzerdefiniert	anforderung
324	kommentar	kommentar	kommentar	kommentar	kommentar	▁30
325	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	lotgrößenverfahren	▔ertrat<sos>	▁2
326	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
327	kostenkomponenten	kostenkomponenten	kostenkomponenten	kostenkomponenten	kostenkomponenten	kostenkomponenten
328	fehlerbericht	thema	fehlerbericht	fehlerbericht	fehlerbericht	problem
329	anfrage	anfrage	anfrage	abfrage	anfrage	abfrage
330	workflow	workflow	workflow	workflow	workflow	workflow
331	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
332	scopen	scopen	scopen	scopen	scopen	▁106
333	platz	raum	platz	space	platz	space
334	instanz	instanz	instanz	instanz	instanz	▁126
335	status	status	status	status	status	status
336	abschnitt	abschnitt	abschnitt	abschnitt	abschnitt	abschnitt
337	dats	dats	dats	dats	dats	▁115
338	packstufen	packstufen	packstufen	level	packstufen	▁72
339	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
340	mapping	mapping	mapping	mapping	mapping	▁75
341	speicherorten	speicherorten	speicherorten	speicherorten	speicherorten	standort
342	klassifikation	klassifikation	klassifikation	klassifikation	klassifikation	klassifikation
343	dokumentart	dokumentart	dokumentart	dokumentart	dokumentart	dokumentart
344	begriff	begriff	begriff	begriff	begriff	▁127
345	erstellen	erstellen	erstellen	erstellen	erstellen	erstellen
346	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan
347	release	version	release	release	release	freigabe
348	limit	limit	limit	limit	limit	▁73
349	group	group	group	group	group	group
350	group	group	group	group	group	▁59
351	einkommensarten	einkommensarten	einkommensarten	einkommensarten	einkommensarten	▁64
352	datenzugriffssteuern	datenzugriffssteuern	datenzugriffssteuern	datenzugriffssteuern	datenzugriffssteuern	▁7
353	bereich	raum	bereich	space	bereich	space
354	einschränkung	beschränkung	einschränkung	einschränkung	einschränkung	beschränkung
355	artikel	element	artikel	artikel	artikel	artikel
356	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan	zeitplan
357	besitzer	besitzer	besitzer	besitzer	besitzer	▁81
358	folge	sequenz	folge	folge	folge	▁110
359	joint	joint	joint	joint	joint	▁70
360	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▔ertrat<sos>	▁0
361	datei	belastung	datei	belastung	datei	▁74
362	template	template	template	template	template	▁125
363	batchen	batchen	batchen	batch	batchen	▁19
364	callen	callen	callen	callen	callen	▁23
365	profiltypen	klauselart	profiltypen	typ	profiltypen	typ
366	projektleiter	projektleiter	projektleiter	projektleiter	projektleiter	projektleiter
367	anfordern	anfordern	anfordern	anfordern	anfordern	▁98
368	dokumentenklasse	dokumentenklasse	dokumentenklasse	dokumentenklasse	dokumentenklasse	▁45
369	wählen	wählen	wählen	wählen	wählen	▁109
370	handeln	aktion	handeln	aktion	handeln	aktion
371	handeln	aktion	handeln	aktion	handeln	aktion
372	veraltet	veraltet	veraltet	veraltet	veraltet	▁77
373	release	version	release	release	release	freigabe
374	audit	audit	audit	audit	audit	audit
375	transaktion transaktion	transaktion transaktion	transaktion transaktion	transaktion transaktion	transaktion transaktion	▁130
376	änderung	änderung	änderung	anwenden	änderung	anwenden
377	bereich	raum	bereich	space	bereich	space
378	abschnitt	abgleichsschwellen	abschnitt	abgleichsschwellen	abschnitt	abschnitt
379	operation	operation	operation	operation	operation	▁79
380	vorlagenname	template	vorlagenname	template	vorlagenname	▁125
381	primärkraftstütze	primärkraftstütze	primärkraftstütze	primärkraftstütze	primärkraftstütze	▁90
382	meldung	meldung	meldung	nachricht	meldung	message
