	tgt	pseudoref_first	tgt	pseudoref_frequent	tgt	pseudoref_predefined
180	gama	gama	gama	gama	gama	▁71
181	paso de proceso	etapa de proceso	paso de proceso	etapa de proceso	paso de proceso	paso de proceso
182	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
183	configuración de elemento	configuración de elemento	configuración de elemento	configuración de elemento	configuración de elemento	▁56
184	explosión	explosión	explosión	explosión	explosión	▁46
185	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
186	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
187	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo	lista de trabajo
188	responsable dato	responsable dato	responsable dato	responsable dato	responsable dato	▁32
189	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente	aplicación cliente
190	tipo de vista	tipo de vista	tipo de vista	tipo de vista	tipo de vista	▁105
191	guardar	guardar	guardar	guardar	guardar	guardar
192	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
193	medida	medida	medida	medida	medida	medida
194	modelo	modelo	modelo	modelo	modelo	modelo
195	asignación	asignación	asignación	asignación	asignación	▁8
196	etapa	etapa	etapa	etapa	etapa	▁91
197	asignación	asignación	asignación	asignación	asignación	▁8
198	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
199	eliminar	eliminar	eliminar	eliminar	eliminar	▁75
200	agregue	agregar	agregue	agregar	agregue	agregar
201	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial	actividad empresarial
202	agregar	agregar	agregar	agregar	agregar	agregar
203	socio	socio	socio	socio	socio	socio
204	adquisición	adquisición	adquisición	adquisición	adquisición	▁6
205	modelo	modelo	modelo	modelo	modelo	modelo
206	elemento	elemento	elemento	elemento	elemento	artículo
207	clase	clase	clase	clase	clase	clase
208	inventario	inventario	inventario	inventario	inventario	▁54
209	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
210	tiempo	tiempo	tiempo	tiempo	tiempo	tiempo
211	tipo	tipo	tipo	tipo	tipo	▁34
212	lanzadero	lanzadero	lanzadero	lanzadero	lanzadero	▁57
213	actualización	actualización	actualización	actualización	actualización	▁102
214	artículo	elemento	artículo	elemento	artículo	artículo
215	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
216	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
217	guardar	guardar	guardar	guardar	guardar	guardar
218	tipo	tipo	tipo	tipo	tipo	tipo
219	compartimiento	compartimiento	compartimiento	compartimiento	compartimiento	▁88
220	modelo	modelo	modelo	modelo	modelo	modelo
221	rejilla	como	rejilla	como	rejilla	▁83
222	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
223	configurar	configurar	configurar	configurar	configurar	▁87
224	modelo de rol	modelo de rol	modelo de rol	modelo de rol	modelo de rol	▁79
225	modelo	modelo	modelo	modelo	modelo	modelo
226	elemento	elemento	elemento	elemento	elemento	artículo
227	agregar	agregar	agregar	agregar	agregar	agregar
228	uso	uso	uso	uso	uso	uso
229	punto	punto	punto	punto	punto	▁44
230	eliminar	borrar	eliminar	eliminar	eliminar	borrar
231	recuperación	recuperación	recuperación	recuperación	recuperación	▁78
232	organización de servicio	organización de servicio	organización de servicio	organización de servicio	organización de servicio	▁86
233	colección	colección	colección	colección	colección	recopilación
234	elemento	configuración de elemento	elemento	configuración de elemento	elemento	▁56
235	filtro	filtro	filtro	filtro	filtro	▁47
236	programación	programación	programación	programación	programación	programación
237	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
238	modelo	modelo	modelo	modelo	modelo	modelo
239	unión	unión	unión	unión	unión	unión
240	tipo de ejecución	tipo de ejecución	tipo de ejecución	tipo de ejecución	tipo de ejecución	▁81
241	patrón de recurrencia	▁3	patrón de recurrencia	patrón de recurrencia	patrón de recurrencia	patrón de repetición
242	▔	▁5	▔	declaración	▔	▁92
243	función	función	función	función	función	función
244	ajuste	ajuste	ajuste	ajuste	ajuste	▁7
245	repositorio	repositorio	repositorio	repositorio	repositorio	▁59
246	guardar	guardar	guardar	guardar	guardar	guardar
247	usar	utilizar	usar	▁2	usar	usar
248	declaración	▁5	declaración	declaración	declaración	▁92
249	utilización	consumición	utilización	consumición	utilización	▁26
250	asignación	asignación	asignación	asignación	asignación	▁8
251	replicación	replicación	replicación	replicación	replicación	replicación
252	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
253	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
254	transfer	transfer	transfer	transfer	transfer	▁100
255	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
256	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción	versión de producción
257	replicación	replicación	replicación	replicación	replicación	replicación
258	▔	configurar	▔	configurar	▔	▁87
259	declaración	informe	declaración	declaración	declaración	informe
260	▔	utilizar	▔	▁2	▔	usar
261	guardado	guardar	guardado	guardar	guardado	guardar
262	paso	paso	paso	paso	paso	paso
263	propósito	propósito	propósito	finalidad	propósito	▁69
264	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad	contrato por cantidad
265	completar	completo	completar	completar	completar	completo
266	modelo	modelo	modelo	modelo	modelo	modelo
267	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
268	▔	aprobación	▔	aprobación	▔	▁0
269	emisión	cuestión	emisión	cuestión	emisión	▁55
270	informe	informe	informe	informe	informe	informe
271	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
272	tabla	pestaña	tabla	pestaña	tabla	pestaña
273	socio	socio	socio	socio	socio	socio
274	red	red	red	red	red	red
275	socio	socio	socio	socio	socio	socio
276	edit	editar	edit	editar	edit	editar
277	modelo	modelo	modelo	modelo	modelo	modelo
278	eliminar	borrar	eliminar	eliminar	eliminar	borrar
279	cuestión	cuestión	cuestión	acerca	cuestión	▁4
280	socio	socio	socio	socio	socio	socio
281	socio	socio	socio	rol	socio	rol
282	modelo	modelo	modelo	modelo	modelo	modelo
283	performance management	performance management	performance management	performance management	performance management	▁64
284	cuenta	cuenta	cuenta	cuenta	cuenta	▁29
285	configuración	guardar	configuración	guardar	configuración	guardar
286	tipo	tipo	tipo	tipo	tipo	tipo
287	editar	editar	editar	editar	editar	editar
288	modelo	modelo	modelo	modelo	modelo	modelo
289	tipo impositivo	tipo impositivo	tipo impositivo	tipo impositivo	tipo impositivo	▁95
290	uso	uso	uso	uso	uso	uso
291	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
292	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
293	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial	contenido empresarial
294	massivo	massivo	massivo	procesamiento masivo	massivo	▁60
295	programación	programación	programación	programación	programación	programación
296	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
297	▔	▁6	▔	objetivo	▔	objetivo
298	modelo de rol	modelo de rol	modelo de rol	modelo de rol	modelo de rol	▁79
299	programación	programación	programación	programación	programación	programación
300	orden compra	orden compra	orden compra	orden compra	orden compra	▁2
301	sobre	cuestión	sobre	acerca	sobre	▁4
302	socio	socio	socio	socio	socio	socio
303	conjunto de elemento	configuración de elemento	conjunto de elemento	configuración de elemento	conjunto de elemento	▁56
304	ficha	pestaña	ficha	pestaña	ficha	pestaña
305	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
306	descanso	detener	descanso	descanso	descanso	▁63
307	cumplimiento	cumplimiento	cumplimiento	cumplimiento	cumplimiento	evaluación
308	iflows	iflows	iflows	flujo	iflows	flujo
309	agregar	agregar	agregar	agregar	agregar	agregar
310	agregar	agregar	agregar	agregar	agregar	agregar
311	tipo de transacción	tipo de transacción	tipo de transacción	tipo de transacción	tipo de transacción	tipo de transacción
312	guardar	guardar	guardar	guardar	guardar	guardar
313	diseño	diseño	diseño	diseño	diseño	▁58
314	guardar	guardar	guardar	guardar	guardar	guardar
315	envío	envío	envío	categoría	envío	envío
316	rol	socio	rol	rol	rol	rol
317	orden	tipo	orden	tipo	orden	tipo
318	artículo	elemento	artículo	elemento	artículo	artículo
319	molde	modelo	molde	modelo	molde	modelo
320	plantilla	modelo	plantilla	modelo	plantilla	modelo
321	punto final	punto	punto final	punto	punto final	▁44
322	programación	programación	programación	programación	programación	programación
323	esquina	esquina	esquina	esquina	esquina	▁50
324	añadir	agregar	añadir	agregar	añadir	agregar
325	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	▁49
326	etapa	paso	etapa	paso	etapa	paso
327	categoría	envío	categoría	categoría	categoría	envío
328	categoría	tipo	categoría	tipo	categoría	tipo
329	tipo	tipo	tipo	tipo	tipo	tipo
330	hora	programación	hora	programación	hora	programación
331	teclas	pestaña	teclas	pestaña	teclas	pestaña
332	socio	socio	socio	socio	socio	socio
333	rating	rating	rating	calificación	rating	▁73
334	socio	socio	socio	socio	socio	socio
335	dibujo	dibujo	dibujo	dibujo	dibujo	▁41
336	▔	borrar	▔	eliminar	▔	borrar
337	negocio	socio	negocio	socio	negocio	socio
338	partida	facturar	partida	facturar	partida	facturar
339	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo	centro de trabajo
340	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
341	contact	informe	contact	informe	contact	informe
342	▔	pestaña	▔	pestaña	▔	pestaña
343	editar	editar	editar	editar	editar	editar
344	socio	socio	socio	socio	socio	socio
345	▔	socio	▔	socio	▔	socio
346	compañero	socio	compañero	socio	compañero	socio
347	pantalla	pantalla	pantalla	display	pantalla	▁39
348	socio	socio	socio	socio	socio	socio
349	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	recepción de mercancía	▁49
350	tab	pestaña	tab	pestaña	tab	pestaña
351	flujo	iflows	flujo	flujo	flujo	flujo
352	deseleccionar	deseleccionar	deseleccionar	deseleccionar	deseleccionar	▁38
353	▔	borrar	▔	eliminar	▔	borrar
354	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
355	necesidad	necesidad	necesidad	necesidad	necesidad	necesidad
356	cuota	cuota	cuota	cuota	cuota	cuota
357	agregar	agregar	agregar	agregar	agregar	agregar
358	medida	medida	medida	medida	medida	medida
359	▔	pestaña	▔	pestaña	▔	pestaña
360	eliminar	borrar	eliminar	eliminar	eliminar	borrar
361	socio	socio	socio	socio	socio	socio
362	tarjeta	editar	tarjeta	editar	tarjeta	editar
363	agregar	agregar	agregar	agregar	agregar	agregar
364	▔	tipo	▔	tipo	▔	tipo
365	agregar	tecla	agregar	agregar	agregar	▁20
366	compañero	socio	compañero	socio	compañero	socio
367	notificación	informe	notificación	declaración	notificación	informe
368	informe	informe	informe	informe	informe	informe
369	extensión	extensión	extensión	extensión	extensión	extensión
370	display	pantalla	display	display	display	▁39
371	▔	borrar	▔	eliminar	▔	borrar
372	procesamiento masivo	massivo	procesamiento masivo	procesamiento masivo	procesamiento masivo	▁60
373	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial	unidad empresarial
374	medida	medida	medida	medida	medida	medida
375	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
376	reset	resets	reset	reajusta	reset	▁77
377	completo	completar	completo	completado	completo	▁25
378	expiración	expiración	expiración	expiración	expiración	▁45
379	contrato	contrato	contrato	contrato	contrato	▁28
380	uso	uso	uso	uso	uso	uso
381	mover	mover	mover	mover	mover	mover
382	suministrar	suministrar	suministrar	suministrar	suministrar	suministrar
383	paso	paso	paso	paso	paso	paso
384	aprobación	aprobación	aprobación	aprobación	aprobación	▁9
385	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
386	uso	utilizar	uso	▁2	uso	usar
387	eliminar	borrar	eliminar	eliminar	eliminar	borrar
388	lugar negocio	lugar negocio	lugar negocio	lugar negocio	lugar negocio	▁16
389	acerca	cuestión	acerca	acerca	acerca	▁4
390	panel	pestaña	panel	pestaña	panel	pestaña
391	informe	informe	informe	informe	informe	informe
392	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
393	▔	trabajo	▔	trabajo	▔	tarea
394	perspectiva	lista	perspectiva	lista	perspectiva	▁84
395	guardar	guardar	guardar	guardar	guardar	guardar
396	informe	informe	informe	informe	informe	informe
397	guardar	guardar	guardar	guardar	guardar	guardar
398	añadir	agregar	añadir	agregar	añadir	agregar
399	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
400	paso	paso	paso	paso	paso	▁89
401	▔	utilizar	▔	▁2	▔	usar
402	guardar	guardar	guardar	guardar	guardar	guardar
403	guardar	guardar	guardar	guardar	guardar	guardar
404	partida	elemento	partida	elemento	partida	artículo
405	despliegue	despliegue	despliegue	despliegue	despliegue	despliegue
406	medida	medida	medida	medida	medida	medida
407	administración	administración	administración	administración	administración	administración
408	socio	socio	socio	socio	socio	socio
409	partner	socio	partner	socio	partner	socio
410	socio	socio	socio	socio	socio	socio
411	▔	promedio	▔	promedio	▔	▁13
412	socio	socio	socio	socio	socio	socio
413	medida	medida	medida	medida	medida	medida
414	data warehouse	data warehouse	data warehouse	data warehouse	data warehouse	▁33
415	recopilación	colección	recopilación	colección	recopilación	recopilación
416	item	elemento	item	elemento	item	artículo
417	eliminar	eliminar	eliminar	eliminar	eliminar	▁75
418	calificación	rating	calificación	calificación	calificación	▁73
419	baldosa	baldosa	baldosa	baldosa	baldosa	▁98
420	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
421	calificación	calificación	calificación	calificación	calificación	▁70
422	eliminar	borrar	eliminar	eliminar	eliminar	borrar
423	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
424	rol	socio	rol	rol	rol	rol
425	▔	socio	▔	socio	▔	socio
426	editar	editar	editar	editar	editar	editar
427	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
428	enlace	enlace	enlace	enlace	enlace	enlace
429	fuente	fuente	fuente	fuente	fuente	fuente
430	tipo	tipo	tipo	tipo	tipo	tipo
431	eliminación	eliminación	eliminación	eliminación	eliminación	▁43
432	enlace	enlace	enlace	enlace	enlace	enlace
433	control	control	control	control	control	▁31
434	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
435	socio	socio	socio	socio	socio	socio
436	parámetro	configurar	parámetro	configurar	parámetro	▁87
437	notificación	informe	notificación	informe	notificación	informe
438	beneficio	beneficio	beneficio	beneficio	beneficio	▁14
439	regla negocio	regla negocio	regla negocio	regla negocio	regla negocio	▁19
440	socio	socio	socio	socio	socio	socio
441	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
442	agregar	agregar	agregar	agregar	agregar	agregar
443	socio	socio	socio	socio	socio	socio
444	cuestión	cuestión	cuestión	cuestión	cuestión	▁55
445	socio	socio	socio	socio	socio	socio
446	tipo	tipo	tipo	tipo	tipo	tipo
447	pestaña	pestaña	pestaña	pestaña	pestaña	pestaña
448	socio	socio	socio	socio	socio	socio
449	socio	socio	socio	socio	socio	socio
450	explosión	explosión	explosión	explosión	explosión	▁46
451	finalización	completar	finalización	completado	finalización	▁25
452	finalidad	propósito	finalidad	finalidad	finalidad	▁69
453	empresa	empresa	empresa	empresa	empresa	▁24
454	▔	socio	▔	socio	▔	socio
455	uso	uso	uso	uso	uso	uso
456	modelo	modelo	modelo	modelo	modelo	modelo
457	mejora	mejora	mejora	mejora	mejora	mejora
458	objetivo	▁6	objetivo	objetivo	objetivo	objetivo
459	rango	gama	rango	gama	rango	▁71
460	flujo	iflows	flujo	flujo	flujo	flujo
461	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso	modelo de proceso
462	beneficios	beneficio	beneficios	beneficio	beneficios	▁14
463	velocidad	velocidad	velocidad	velocidad	velocidad	▁72
464	agenda	programación	agenda	programación	agenda	programación
465	▔	borrar	▔	eliminar	▔	borrar
466	entidad comercial	entidad comercial	entidad comercial	entidad comercial	entidad comercial	▁15
467	sitio	sitio	sitio	sitio	sitio	sitio
468	orden de compra	orden compra	orden de compra	orden compra	orden de compra	▁2
469	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	estado de aprobación	▁10
470	aprobación	aprobación	aprobación	aprobación	aprobación	▁0
471	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
472	caso uso	caso de uso	caso uso	caso de uso	caso uso	▁104
473	calendario	programación	calendario	programación	calendario	programación
474	término	término	término	término	término	término
475	socio	socio	socio	socio	socio	socio
476	modelo	modelo	modelo	modelo	modelo	modelo
477	guardar	guardar	guardar	guardar	guardar	guardar
478	replicación	detener	replicación	descanso	replicación	▁63
479	tipo	tipo	tipo	tipo	tipo	▁35
480	entidad que reportar	informe	entidad que reportar	declaración	entidad que reportar	informe
481	compañero	socio	compañero	socio	compañero	socio
482	trabajo	trabajo	trabajo	trabajo	trabajo	tarea
483	pareja	socio	pareja	socio	pareja	socio
484	evaluación	cumplimiento	evaluación	cumplimiento	evaluación	evaluación
485	tipo	tipo	tipo	tipo	tipo	tipo
486	dunning	dunning	dunning	dunning	dunning	▁42
487	dunning	dunning	dunning	dunning	dunning	▁1
488	duración	tiempo	duración	tiempo	duración	tiempo
489	modelo	modelo	modelo	modelo	modelo	modelo
490	modelo	modelo	modelo	modelo	modelo	modelo
491	usuario	usuario	usuario	usuario	usuario	▁61
492	modelo	modelo	modelo	modelo	modelo	▁96
493	cambio	modificación	cambio	cambio	cambio	modificación
494	agregar	agregar	agregar	agregar	agregar	agregar
495	predeterminado	▁1	predeterminado	predeterminado	predeterminado	▁36
